Erster	ADJA	erst
der	PRELS	die
einen	ART	eine
Bart	NN	Bart
an	APPR	an
seinem	PPOSAT	sein
Kinne	NN	Kinn
fühlt	VVFIN	fühlen
,	$,	,
darf	VMFIN	dürfen
trotzig	ADJD	trotzig
die	ART	die
Erfahrungen	NN	Erfahrung
des	ART	die
Mannes	NN	Mann
verspotten	VVINF	verspotten
,	$,	,
weil	KOUS	weil
seine	PPOSAT	sein
Zunge	NN	Zunge
gewandter	ADJD	gewandt
und	KON	und
sein	PPOSAT	sein
Arm	NN	Arm
vielleicht	ADV	vielleicht
stärker	ADJD	stark
ist	VAFIN	sein
.	$.	.
–	NN	–
Ich	PPER	ich
habe	VAFIN	haben
diesen	PDAT	dies
Heinrich	NN	Heinrich
von	APPR	von
Orla	NE	Orla
fast	ADV	fast
erzogen	VVPP	erziehen
,	$,	,
er	PPER	er
sah	VVFIN	sehen
an	APPR	an
meiner	PPOSAT	mein
Seite	NN	Seite
sein	PPOSAT	sein
erstes	ADJA	erst
Thurnier	NN	Thurnier
,	$,	,
und	KON	und
jetzt	ADV	jetzt
darf	VMFIN	dürfen
er	PPER	er
mir	PRF	ich
nun	ADV	nun
so	ADV	so
frech	ADJD	frech
widersprechen	VVINF	widersprechen
,	$,	,
mit	APPR	mit
andern	PIS	andere
über	APPR	über
meine	PPOSAT	mein
Gebrechen	NN	Gebrech
zischeln	VVINF	zischeln
und	KON	und
lachen	VVFIN	lachen
.	$.	.
–	NN	–
Heinrich	NE	Heinrich
.	$.	.
Ihr	PPER	sie
verkennt	VVFIN	verkennen
mich	PRF	ich
!	$.	!
bei	APPR	bei
Gott	NN	Gott
!	$.	!
Ihr	PPER	sie
verkennt	VVFIN	verkennen
mich	PRF	ich
.	$.	.
Walther	NE	Walther
.	$.	.
Mag	VMFIN	mögen
sein	VAINF	sein
,	$,	,
aber	KON	aber
Ihr	PPER	sie
habt	VAFIN	haben
mich	PRF	ich
auch	ADV	auch
verkannt	VVPP	verkennen
,	$,	,
Ihr	PPER	sie
habt	VAFIN	haben
Euch	PPER	ihr
selbst	ADV	selbst
verkannt	VVPP	verkennen
.	$.	.
Heftigkeit	NN	Heftigkeit
ist	VAFIN	sein
nicht	PTKNEG	nicht
immer	ADV	immer
ein	ART	eine
Zeichen	NN	Zeichen
des	ART	die
Muthes	NE	Muthes
und	KON	und
der	ART	die
Großherzigkeit	NN	Großherzigkeit
;	$.	;
