Erste	ADJA	erst
dös	VVIMP	dösen
?	$.	?
Ös	ADJD	Ös
werd	VVFIN	werd
's	PPER	es
do	NE	do
net	ADJD	net
streiten	VVFIN	streiten
mitanand	NE	mitanand
!	$.	!
Gruabhofer	NE	Gruabhofer
!	$.	!
GRUBHOFER	NE	GRUBHOFER
.	$.	.
Er	PPER	er
derf	VVFIN	derf
ins	APPRART	in
Niederrother	NN	Niederrother
do	NE	do
net	ADJA	net
beleidingen	NN	beleidingen
!	$.	!
LAMPL	NE	LAMPL
.	$.	.
Is	NN	I
ja	ADV	ja
grad	ADJA	grad
a	FM	a
Spaß	NN	Spaß
g'wen	VVFIN	g'wen
.	$.	.
Merkl	NN	Merkl
,	$,	,
sei	VAFIN	sein
staad	ADJD	staad
!	$.	!
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Freust	VVFIN	freuen
du	PPER	du
dich	PPER	du
recht	ADJD	recht
auf	APPR	auf
den	ART	die
Herrn	NN	Herr
Regierungsdirektor	NN	Regierungsdirektor
,	$,	,
Heinrich	NE	Heinrich
?	$.	?
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Er	PPER	er
muß	VMFIN	müssen
bald	ADV	bald
kommen	VVINF	kommen
.	$.	.
Ich	PPER	ich
denke	VVFIN	denken
,	$,	,
in	APPR	in
einer	ART	eine
halben	ADJA	halb
Stunde	NN	Stunde
.	$.	.
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Es	PPER	es
wird	VAFIN	werden
reizend	ADJD	reizend
werden	VAINF	werden
.	$.	.
LAMPL	NE	LAMPL
schlägt	VVFIN	schlagen
an	APPR	an
das	ART	die
Glas	NN	Glas
und	KON	und
erhebt	VVFIN	erheben
sich	PRF	sich
zu	APPR	zu
einer	ART	eine
Rede	NN	Rede
.	$.	.
Hochgeehrte	ADJA	hochgeehrt
Festversammlung	NN	Festversammlung
!	$.	!
Indem	KOUS	indem
daß	KOUS	dass
wir	PPER	wir
heute	ADV	heute
so	ADV	so
freidig	ADJD	freidig
zusammensitzen	VVINF	zusammensitzen
,	$,	,
missen	VVFIN	missen
wir	PPER	wir
auch	ADV	auch
bedenken	VVINF	bedenken
,	$,	,
was	PRELS	was
uns	PPER	wir
so	ADV	so
schön	ADJD	schön
zusammengeführt	VVPP	zusammenführen
hat	VAFIN	haben
.	$.	.
Denn	KON	denn
es	PPER	es
ist	VAFIN	sein
ein	ART	eine
seltenes	ADJA	selten
Fest	NN	Fest
,	$,	,
das	PRELS	die
wo	PWAV	wo
wir	PPER	wir
feiern	VVINF	feiern
,	$,	,
es	PPER	es
ist	VAFIN	sein
ein	ART	eine
erhabenes	ADJA	erhaben
Fest	NN	Fest
,	$,	,
es	PPER	es
ist	VAFIN	sein
...	$.	...
es	PPER	es
ist	VAFIN	sein
ein	ART	eine
Fest	NN	Fest
.	$.	.
Neusigl	NE	Neusigl
und	KON	und
seine	PPOSAT	sein
Frau	NN	Frau
setzen	VVFIN	setzen
sich	PRF	sich
in	APPR	in
Positur	NN	Positur
.	$.	.
Frau	NN	Frau
Neusigl	NN	Neusigl
zieht	VVFIN	zeihen|ziehen
wieder	ADV	wieder
umständlich	ADJD	umständlich
ihr	PPOSAT	ihr
großes	ADJA	groß
Sacktuch	NN	Sacktuch
aus	APPR	aus
der	ART	die
Tasche	NN	Tasche
.	$.	.
Indem	KOUS	indem
wir	PPER	wir
das	ART	die
fünfzigjährige	ADJA	fünfzigjährig
Jubiläum	NN	Jubiläum
des	ART	die
Herrn	NN	Herr
Peter	NE	Peter
Neusigl	NN	Neusigl
von	APPR	von
hier	ADV	hier
zu	PTKZU	zu
feiern	VVINF	feiern
gedenken	VVINF	gedenken
.	$.	.
Wir	PPER	wir
alle	PIS	alle
kennen	VVFIN	kennen
ihn	PPER	er
,	$,	,
wir	PPER	wir
alle	PIS	alle
schätzen	VVFIN	schätzen
ihn	PPER	er
,	$,	,
wir	PPER	wir
alle	PIS	alle
lieben	VVFIN	lieben
ihn	PPER	er
.	$.	.
Frau	NN	Frau
Neusiegl	NN	Neusiegl
schluchzt	VVFIN	schluchzen
und	KON	und
beginnt	VVFIN	beginnen
zu	PTKZU	zu
weinen	VVINF	weinen
.	$.	.
Er	PPER	er
hat	VAFIN	haben
seinem	PPOSAT	sein
Könige	NN	König
treu	ADJD	treu
gedient	VVPP	dienen
,	$,	,
fünfzig	CARD	fünfzig
Jahre	NN	Jahr
lang	ADJD	lang
,	$,	,
und	KON	und
er	PPER	er
hat	VAFIN	haben
seine	PPOSAT	sein
Pflicht	NN	Pflicht
erfüllt	VVPP	erfüllen
,	$,	,
und	KON	und
er	PPER	er
hat	VAFIN	haben
alles	PIS	alle
mit	APPR	mit
Freiden	NN	Freiden
getan	VVPP	tun
.	$.	.
Und	KON	und
er	PPER	er
laßt	VVFIN	lassen
noch	ADV	noch
nicht	PTKNEG	nicht
aus	PTKVZ	aus
.	$.	.
Aber	KON	aber
auch	ADV	auch
sonst	ADV	sonst
ist	VAFIN	sein
er	PPER	er
ein	ART	eine
rechtsinniger	ADJA	rechtsinniger
Mann	NN	Mann
gewesen	VAPP	sein
.	$.	.
Wo	PWAV	wo
es	PPER	es
oft	ADV	oft
Beamte	NN	Beamter
gibt	VVFIN	geben
,	$,	,
die	PRELS	die
wo	PWAV	wo
glauben	VVFIN	glauben
,	$,	,
daß	KOUS	dass
das	ART	die
Volk	NN	Volk
wegen	APPR	wegen
ihnen	PPER	sie
da	ADV	da
ist	VAFIN	sein
.	$.	.
Nein	PTKANT	nein
,	$,	,
hochgeehrte	ADJA	hochgeehrt
Festversammlung	NN	Festversammlung
,	$,	,
das	PDS	die
war	VAFIN	sein
durchaus	ADV	durchaus
nicht	PTKNEG	nicht
der	ART	die
Fall	NN	Fall
.	$.	.
Herr	NN	Herr
Peter	NE	Peter
Neusigl	NN	Neusigl
hat	VAFIN	haben
keinen	PIAT	keine
Stolz	NN	Stolz
nicht	PTKNEG	nicht
kennt	VVFIN	kennen
.	$.	.
Er	PPER	er
ist	VAFIN	sein
ein	ART	eine
Volksfreind	NN	Volksfreind
,	$,	,
er	PPER	er
ist	VAFIN	sein
ein	ART	eine
Menschenfreind	NN	Menschenfreind
.	$.	.
Und	KON	und
darum	PAV	darum
hat	VAFIN	haben
ihn	PPER	er
auch	ADV	auch
der	ART	die
König	NN	König
ausgezeichnet	VVPP	auszeichnen
,	$,	,
und	KON	und
darum	PAV	darum
zeichnen	VVFIN	zeichnen
auch	ADV	auch
wir	PPER	wir
ihn	PPER	er
aus	PTKVZ	aus
,	$,	,
indem	KOUS	indem
daß	KOUS	dass
wir	PPER	wir
sagen	VVINF	sagen
:	$.	:
Wer	PWS	wer
treu	ADJD	treu
gedient	VVPP	dienen
hat	VAFIN	haben
seine	PPOSAT	sein
Zeit	NN	Zeit
,	$,	,
dem	PDS	die
sei	VAFIN	sein
ein	ART	eine
volles	ADJA	voll
Glas	NN	Glas
geweiht	VVPP	weihen
!	$.	!
Der	ART	die
Herr	NN	Herr
Peter	NE	Peter
Neusigl	NN	Neusigl
soll	VMFIN	sollen
leben	VVFIN	leben
hoch	PTKVZ	hoch
!	$.	!
hoch	ADJD	hoch
!	$.	!
hoch	ADJD	hoch
!	$.	!
Mit	APPR	mit
gedämpfter	ADJA	gedämpft
Stimme	NN	Stimme
:	$.	:
Hoch	ADJD	hoch
!	$.	!
Die	ART	die
Anwesenden	NN	Anwesende
erheben	VVFIN	erheben
sich	PRF	sich
.	$.	.
Die	ART	die
übrigen	ADJA	übrig
stoßen	VVFIN	stoßen
nach	APPR	nach
kräftigen	ADJA	kräftig
Hochrufen	NN	Hochruf
mit	APPR	mit
Neusigl	NN	Neusigl
an	PTKVZ	an
.	$.	.
Der	ART	die
Bezirksamtmann	NN	Bezirksamtmann
,	$,	,
seine	PPOSAT	sein
Frau	NN	Frau
und	KON	und
der	ART	die
Assessor	NN	Assessor
bleiben	VVFIN	bleiben
auf	APPR	auf
ihren	PPOSAT	ihr
Plätzen	NN	Platz
und	KON	und
setzen	VVFIN	setzen
sich	PRF	sich
gleich	ADJD	gleich
wieder	ADV	wieder
,	$,	,
nachdem	KOUS	nachdem
sie	PPER	sie
zögernd	ADJD	zögernd
aufstanden	VVFIN	aufstehen
.	$.	.
NEUSIGL	NE	NEUSIGL
.	$.	.
Ja	PTKANT	ja
,	$,	,
des	ART	die
is	NE	is
ja	ADV	ja
z'viel	NE	z'viel
,	$,	,
Lampl	NE	Lampl
,	$,	,
des	ART	die
is	NE	is
ja	ADV	ja
z'viel	NE	z'viel
!	$.	!
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
So	ADV	so
eine	ART	eine
schöne	ADJA	schön
Red	NE	red
!	$.	!
Ich	PPER	ich
hab	VAIMP	haben
weinen	VVINF	weinen
müssen	VMINF	müssen
,	$,	,
wie	KOUS	wie
er	PPER	er
das	ART	die
alles	PIS	alle
so	ADV	so
daher	PAV	daher
bracht	VVFIN	brechen
hat	VAFIN	haben
.	$.	.
HÄBERLEIN	NN	HÄBERLEIN
.	$.	.
Was	PWS	was
der	ART	die
Mann	NN	Mann
kann	VMFIN	können
,	$,	,
zeigt	VVFIN	zeigen
seine	PPOSAT	sein
Rede	NN	Rede
an	PTKVZ	an
.	$.	.
HAHNRIEDER	NN	HAHNRIEDER
.	$.	.
Was	PWS	was
wahr	ADJD	wahr
is	NE	is
,	$,	,
muaß	VVFIN	muaß
ma	NE	ma
sagen	VVINF	sagen
.	$.	.
Der	ART	die
Neusigl	NN	Neusigl
hat	VAFIN	haben
si	ADJD	si
rechtschaffen	ADJD	rechtschaffen
plagt	VVFIN	plagen
.	$.	.
SEDLMAIER	NE	SEDLMAIER
.	$.	.
Und	KON	und
hat	VAFIN	haben
's	PPER	es
Herz	NN	Herz
auf	APPR	auf
'	$(	'
n	ADJA	n
rechten	ADJA	recht|rechts
Fleck	NN	Fleck
.	$.	.
NEUSIGL	NE	NEUSIGL
.	$.	.
I	FM	I
woaß	ADV	woaß
gar	ADV	gar
net	ADJD	net
;	$.	;
die	ART	die
Herren	NN	Herr
sand	VVFIN	sand
alle	PIS	alle
so	ADV	so
freundli	NE	freundli
zu	APPR	zu
mir	PPER	ich
.	$.	.
Des	ART	die
is	NE	is
ja	ADV	ja
z'viel	NE	z'viel
.	$.	.
Er	PPER	er
begibt	VVFIN	begeben
sich	PRF	sich
mit	APPR	mit
einem	ART	eine
Glase	NN	Glas
Wein	NN	Wein
in	APPR	in
der	ART	die
Hand	NN	Hand
zum	APPRART	zu
Bezirksamtmann	NN	Bezirksamtmann
,	$,	,
Frau	NN	Frau
Neusigl	NN	Neusigl
hinter	APPR	hinter
ihm	PPER	er
.	$.	.
NEUSIGL	ADJD	NEUSIGL
fortfahrend	ADJD	fortfahrend
.	$.	.
Wenn	KOUS	wenn
der	ART	die
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
erlauben	VVFIN	erlauben
,	$,	,
trink	VVIMP	trinken
ich	PPER	ich
...	$.	...
trink	VVIMP	trinken
ich	PPER	ich
auf	APPR	auf
Ihnen	PPER	Sie
Ihr	PPOSAT	ihr
Wohlsein	NN	Wohlsein
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Schon	ADV	schon
gut	ADJD	gut
,	$,	,
Neusigl	NN	Neusigl
,	$,	,
schon	ADV	schon
gut	ADJD	gut
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Gesundheit	NN	Gesundheit
und	KON	und
ein	ART	eine
langes	ADJA	lang
Leben	NN	Leben
,	$,	,
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
,	$,	,
und	KON	und
daß	KOUS	dass
Sie	PPER	Sie
auch	ADV	auch
recht	ADJD	recht
bald	ADV	bald
einen	ART	eine
Orden	NN	Orden
kriegen	VVFIN	kriegen
.	$.	.
BEZIRKSAMTMANN	NN	Bezirksamtmann
räuspernd	ADJD	räuspernd
.	$.	.
Setzen	VVFIN	setzen
Sie	PPER	Sie
sich	PRF	sich
wieder	ADV	wieder
;	$.	;
schon	ADV	schon
gut	ADJD	gut
.	$.	.
Die	ART	die
Beiden	PIS	beide
begeben	VVFIN	begeben
sich	PRF	sich
unter	APPR	unter
vielen	PIAT	viele
Bücklingen	NN	Bückling
wieder	ADV	wieder
auf	APPR	auf
ihren	PPOSAT	ihr
Platz	NN	Platz
zurück	PTKVZ	zurück
.	$.	.
Ihre	PPOSAT	ihr
Rede	NN	Rede
war	VAFIN	sein
ja	ADV	ja
recht	ADJD	recht
wirkungsvoll	ADJD	wirkungsvoll
,	$,	,
Herr	NN	Herr
Lampl	NE	Lampl
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
A	FM	A
jedesmal	ADV	jedesmal
g'lingt	VVFIN	g'lingt
's	PPER	es
mir	PRF	ich
net	ADJA	net
a	FM	a
so	ADV	so
,	$,	,
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
;	$.	;
hat	VAFIN	haben
's	PPER	es
Eahna	NE	Eahna
g'fallen	VVFIN	g'fallen
?	$.	?
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Hm	NE	hm
;	$.	;
die	ART	die
Rede	NN	Rede
war	VAFIN	sein
zwar	ADV	zwar
nicht	PTKNEG	nicht
im	APPRART	in
Programm	NN	Programm
vorgesehen	VVPP	vorsehen
,	$,	,
aber	KON	aber
ich	PPER	ich
wiederhole	VVFIN	wiederholen
,	$,	,
sie	PPER	sie
war	VAFIN	sein
recht	ADJD	recht
wirkungsvoll	ADJD	wirkungsvoll
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
No	NE	<UNKNOWN>
,	$,	,
des	ART	die
is	NE	is
ja	ADV	ja
d	ADJA	d
'	$(	'
Hauptsach	NN	Hauptsach
.	$.	.
A	NN	A
Programm	NN	Programm
brauch	VVIMP	brauchen
ma	XY	ma
net	ADJD	net
;	$.	;
des	ART	die
is	NE	is
allaweil	ADJA	allaweil
a	FM	a
zwungene	ADJA	zwungene
G'schicht	NN	G'schicht
.	$.	.
I	FM	I
sag	VVIMP	sagen
's	PPER	es
oft	ADV	oft
in	APPR	in
unser	PPOSAT	unser
'm	NN	'm
Veteranaverein	NN	Veteranaverein
:	$.	:
nur	ADV	nur
net	ADJD	net
lang	ADJD	lang
umschneiden	VVINF	umschneiden
;	$.	;
wenn	KOUS	wenn
's	PPER	es
Zeit	NN	Zeit
is	NE	is
,	$,	,
red	NE	red
i	NE	i
scho	NE	scho
,	$,	,
wia	VVFIN	wia
mir	PPER	ich
der	ART	die
Schnabel	NN	Schnabel
g'wachsen	VVFIN	g'wachsen
is	NE	is
;	$.	;
d	ADJA	d
'	$(	'
Hauptsach	NN	Hauptsach
is	NE	is
,	$,	,
daß	KOUS	dass
'	$(	'
s	NN	s
de	NE	de
Leut	NN	Leute
g'fallt	VVFIN	g'fallt
.	$.	.
ASSESSOR	NN	Assessor
.	$.	.
Es	PPER	es
ist	VAFIN	sein
Usus	NN	Usus
,	$,	,
daß	KOUS	dass
Reden	NN	Rede|Reden
angemeldet	VVPP	anmelden
werden	VAINF	werden
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Ko	NE	Ko
scho	NE	scho
sei	VAFIN	sein
.	$.	.
Aba	NE	Aba
glauben	VVFIN	glauben
Sie	PPER	Sie
,	$,	,
Herr	NN	Herr
Assessa	NN	Assessa
,	$,	,
daß	KOUS	dass
der	ART	die
Neusigl	NN	Neusigl
deswegen	PAV	deswegen
beleidigt	VVFIN	beleidigen
is	NE	is
?	$.	?
ASSESSOR	NN	Assessor
.	$.	.
Es	PPER	es
handelt	VVFIN	handeln
sich	PRF	sich
vielleicht	ADV	vielleicht
doch	ADV	doch
nicht	PTKNEG	nicht
bloß	ADJD	bloß
um	APPR	um
den	ART	die
Herrn	NN	Herr
Bezirksamtsdiener	NN	Bezirksamtsdiener
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Die	ART	die
Sache	NN	Sache
ist	VAFIN	sein
erledigt	VVPP	erledigen
.	$.	.
Ich	PPER	ich
trinke	VVFIN	trinken
auf	APPR	auf
ihr	PPOSAT	ihr
Wohl	NN	Wohl
,	$,	,
Herr	NN	Herr
Lampl	NE	Lampl
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
'	$(	'
s	NN	s
Wohlsei	NN	Wohlsei
,	$,	,
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
.	$.	.
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Auf	APPR	auf
daß	KOUS	dass
du	PPER	du
auch	ADV	auch
bald	ADV	bald
einen	ART	eine
Orden	NN	Orden
bekommst	VVFIN	bekommen
,	$,	,
Heinrich	NE	Heinrich
!	$.	!
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Ich	PPER	ich
danke	VVFIN	danken
dir	PRF	du
herzlich	ADJD	herzlich
,	$,	,
Amalie	NE	Amalie
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
No	NE	<UNKNOWN>
,	$,	,
des	ART	die
werd	NE	werd
net	ADJD	net
ausbleiben	VVINF	ausbleiben
;	$.	;
waar	ADJD	waar
net	ADJD	net
übel	ADJD	übel
.	$.	.
NEUSIGL	NE	NEUSIGL
.	$.	.
Ja	PTKANT	ja
,	$,	,
unser	PPOSAT	unser
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
,	$,	,
da	ADV	da
fehlt	VVFIN	fehlen
ja	ADV	ja
gar	ADV	gar
nix	PIS	nix
.	$.	.
Des	ART	die
is	FM	is
a	FM	a
Mo	NE	Mo
.	$.	.
Ich	PPER	ich
sag	VVIMP	sagen
's	PPER	es
oft	ADV	oft
zu	APPR	zu
meiner	PPOSAT	mein
Alten	NN	Alte
,	$,	,
so	ADV	so
einen	ART	eine
Eifer	NN	Eifer
,	$,	,
wie	KOUS	wie
unser	PPOSAT	unser
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
hat	VAFIN	haben
,	$,	,
das	PDS	die
ist	VAFIN	sein
großartig	ADJD	großartig
.	$.	.
Net	ADJD	Net
,	$,	,
wia	VVFIN	wia
's	PPER	es
damals	ADV	damals
brennt	VVFIN	brennen
hat	VAFIN	haben
in	APPR	in
Schneidsee	NN	Schneidsee
?	$.	?
Kaum	ADV	kaum
,	$,	,
daß	KOUS	dass
die	ART	die
Meldung	NN	Meldung
kemma	NE	kemma
is	NE	is
,	$,	,
san	VVFIN	san
mir	PPER	ich
schon	ADV	schon
draußd	VVFIN	draußd
g'wen	NE	g'wen
,	$,	,
i	NE	i
und	KON	und
der	ART	die
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
.	$.	.
Mir	PPER	ich
san	VVFIN	san
die	ART	die
Ersten	ADJA	erst
g'wen	NN	g'wen
an	APPR	an
Ort	NN	Ort
und	KON	und
Stelle	NN	Stelle
und	KON	und
hamm	NN	hamm
die	ART	die
Feuerwehr	NN	Feuerwehr
dirigiert	VVPP	dirigieren
.	$.	.
FRAU	NN	Frau
BEZIRKSAMTMANN	NN	Bezirksamtmann
.	$.	.
Der	ART	die
Herr	NN	Herr
Neusigl	NN	Neusigl
und	KON	und
du	PPER	du
...	$.	...
so	ADV	so
?	$.	?
NEUSIGL	NE	NEUSIGL
.	$.	.
Ja	PTKANT	ja
,	$,	,
und	KON	und
wia	NE	wia
des	ART	die
Hochwasser	NN	Hochwasser
g'wen	VVFIN	g'wen
is	NE	is
,	$,	,
wo	PWAV	wo
'	$(	'
s	NN	s
de	NE	de
Gündinger	ADJA	Gündinger
Brucken	ADJA	Brucken
ei'grissen	ADJA	ei'grissen
hot	NN	hot
.	$.	.
Do	NE	Do
san	VVFIN	san
i	NE	i
und	KON	und
da	ADV	da
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
den	ART	die
ganzen	ADJA	ganz
Tag	NN	Tag
draußd	VVFIN	draußd
g'wen	NN	g'wen
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Des	ART	die
war	VAFIN	sein
vor	APPR	vor
sechs	CARD	sechs
Jahr	NN	Jahr
.	$.	.
San	NE	San
Sie	PPER	Sie
damals	ADV	damals
scho	NE	scho
hier	ADV	hier
g'wen	NN	g'wen
,	$,	,
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
?	$.	?
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Nein	PTKANT	nein
,	$,	,
ich	PPER	ich
übernahm	VVFIN	übernehmen
das	ART	die
hiesige	ADJA	hiesig
Amt	NN	Amt
vor	APPR	vor
fünf	CARD	fünf
Jahren	NN	Jahr
.	$.	.
NEUSIGL	NE	NEUSIGL
.	$.	.
Ah	ITJ	ah
freili	NE	freili
,	$,	,
des	ART	die
is	NE	is
ja	ADV	ja
der	ART	die
Herr	NN	Herr
Bezirksamtmann	NN	Bezirksamtmann
Pirnsteiner	NE	Pirnsteiner
g'wen	VVFIN	g'wen
,	$,	,
ganz	ADV	ganz
richti	NE	richti
.	$.	.
Des	ART	die
war	VAFIN	sein
aa	NE	aa
'	$(	'
r	FM	r
a	FM	a
liaber	NN	liaber
Mo	NE	Mo
,	$,	,
der	PRELS	die
hat	VAFIN	haben
nix	PIS	nix
g'macht	ADJD	g'macht
,	$,	,
vor	APPR	vor
er	PPER	er
net	ADJA	net
z'erscht	ADJA	z'erscht
mi	NN	mi
g'fragt	VVPP	g'fragt
hat	VAFIN	haben
.	$.	.
Neusigl	NN	Neusigl
,	$,	,
hat	VAFIN	haben
er	PPER	er
oft	ADV	oft
g'sagt	VVFIN	g'sagt
,	$,	,
um	KOUI	um
Ihnen	PPER	Sie
is	NE	is
schad	NE	schad
.	$.	.
Sie	PPER	Sie
hätten	VAFIN	haben
einen	ART	eine
ausgezeichneten	ADJA	ausgezeichnet
Kopf	NN	Kopf
g'habt	VVFIN	g'habt
.	$.	.
Da	KOUS	da
laufen	VVFIN	laufen
viele	PIAT	viele
hohe	ADJA	hoch
Herren	NN	Herr
rum	PTKVZ	rum
,	$,	,
die	PRELS	die
wo	PWAV	wo
froh	ADJD	froh
wären	VAFIN	sein
,	$,	,
wenn	KOUS	wenn
sie	PPER	sie
Ihnen	PPER	Sie
Ihren	PPOSAT	ihr
Verstand	NN	Verstand
hätten	VAFIN	haben
.	$.	.
Drum	PAV	drum
hat	VAFIN	haben
er	PPER	er
mi	ADJD	mi
auch	ADV	auch
allaweil	ADJA	allaweil
z'erscht	NN	z'erscht
g'fragt	VVFIN	g'fragt
.	$.	.
HÄBERLEIN	NN	HÄBERLEIN
.	$.	.
Soll	VMFIN	sollen
dein	PPOSAT	dein
Tun	NN	Tun
mir	PRF	ich
wohl	ADV	wohl
gefallen	VVPP	fallen|gefallen
,	$,	,
Nimm	VVIMP	nehmen
dir	PPER	du
guten	ADJA	gut
Rat	NN	Rat
von	APPR	von
allen	PIS	alle
.	$.	.
BEZIRKSAMTMANN	NE	BEZIRKSAMTMANN
.	$.	.
Ich	PPER	ich
finde	VVFIN	finden
es	PPER	es
ziemlich	ADV	ziemlich
heiß	ADJD	heiß
.	$.	.
Neusigl	NN	Neusigl
,	$,	,
öffnen	VVFIN	öffnen
Sie	PPER	Sie
das	ART	die
Fenster	NN	Fenster
.	$.	.
Neusigl	NE	Neusigl
eilt	VVFIN	eilen
dienstfertig	ADJD	dienstfertig
ans	APPRART	ans
Fenster	NN	Fenster
und	KON	und
öffnet	VVFIN	öffnen
es	PPER	es
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
.	$.	.
Der	ART	die
Herr	NN	Herr
Pirnsteiner	NE	Pirnsteiner
hat	VAFIN	haben
oft	ADV	oft
zu	APPR	zu
mir	PPER	ich
g'sagt	VVFIN	g'sagt
:	$.	:
Tun	VVFIN	tun
Sie	PPER	Sie
fein	ADJD	fein
auf	APPR	auf
unsern	PPOSAT	unsre
Peter	NE	Peter
aufschauen	VVINF	aufschauen
;	$.	;
das	PDS	die
ist	VAFIN	sein
ein	ART	eine
heller	ADJA	hell
Kopf	NN	Kopf
.	$.	.
HÄBERLEIN	NN	HÄBERLEIN
.	$.	.
Neig	NN	Neig
dein	PPOSAT	dein
Ohr	NN	Ohr
,	$,	,
auf	APPR	auf
daß	KOUS	dass
es	PPER	es
höre	VVFIN	hören
Weisen	NN	Weise
Rat	NN	Rat
und	KON	und
fromme	ADJA	fromm
Lehre	NN	Lehre
.	$.	.
FRAU	NN	Frau
NEUSIGL	NE	NEUSIGL
.	$.	.
Der	ART	die
Bruder	NN	Bruder
von	APPR	von
meinem	PPOSAT	mein
Mann	NN	Mann
,	$,	,
der	ART	die
Oberaufseher	NN	Oberaufseher
in	APPR	in
Laufen	NN	Laufen
,	$,	,
sagt	VVFIN	sagen
jedesmal	ADV	jedesmal
,	$,	,
wenn	KOUS	wenn
er	PPER	er
uns	PPER	wir
besucht	VVPP	besuchen
,	$,	,
der	ART	die
Peter	NE	Peter
hätt	NE	hätt
'	$(	'
kein	PIAT	keine
Jurist	NN	Jurist
werden	VAINF	werden
sollen	VMFIN	sollen
,	$,	,
bei	APPR	bei
der	ART	die
Medizin	NN	Medizin
hätt	VVFIN	hätt
'	$(	'
er	PPER	er
's	PPER	es
viel	ADV	viel
weiter	ADV	weiter
bracht	VVFIN	brechen
.	$.	.
Er	PPER	er
is	NE	is
auch	ADV	auch
viel	PIS	viele
zu	PTKZU	zu
bescheiden	VVINF	bescheiden
;	$.	;
anderne	ADJA	anderne
,	$,	,
die	PRELS	die
lang	ADJD	lang
nicht	PTKNEG	nicht
den	ART	die
Kopf	NN	Kopf
haben	VAFIN	haben
wie	KOKOM	wie
er	PPER	er
,	$,	,
drucken	VVFIN	drucken
sich	PRF	sich
vor	PTKVZ	vor
und	KON	und
kommen	VVFIN	kommen
in	APPR	in
die	ART	die
höchsten	ADJA	hoch
Stellen	NN	Stelle|Stellen
,	$,	,
aber	KON	aber
mein	PPOSAT	mein
Mann	NN	Mann
,	$,	,
der	PRELS	die
laßt	VVFIN	lassen
jeden	PIS	jede
vor	PTKVZ	vor
.	$.	.
NEUSIGL	NE	NEUSIGL
.	$.	.
Ja	ADV	ja
no	NE	no
,	$,	,
die	ART	die
Mittel	NN	Mittel
hamm	ADJD	hamm
halt	ADV	halt
g'fehlt	VVFIN	g'fehlt
,	$,	,
die	ART	die
Mittel	NN	Mittel
.	$.	.
Jetz	NN	Jetz
sitz	VVIMP	sitzen
i	FM	i
do	FM	do
.	$.	.
LAMPL	NE	LAMPL
.	$.	.
Mir	PPER	ich
san	VVFIN	san
froh	ADJD	froh
,	$,	,
daß	KOUS	dass
d	ADJA	d
'	$(	'
do	FM	do
bist	VAFIN	sein
,	$,	,
alte	ADJA	alt
Hütten	NN	Hütte
.	$.	.
Stoß	VVIMP	stoßen
o	VVFIN	o
;	$.	;
sollst	VMFIN	sollen
scho	NE	scho
glei	ADJD	glei
leben	VVINF	leben
!	$.	!
Schaug	NN	Schaug
mir'n	ADJD	mir'n
net	ADJA	net
o	NN	O
!	$.	!
Mögst	NN	Mögst
vielleicht	ADV	vielleicht
gar	ADV	gar
no	NE	no
Minister	NN	Minister
wer'n	NE	wer'n
mit	APPR	mit
an	APPR	an
Schiffhuat	NE	Schiffhuat
und	KON	und
gold'ne	ADJA	gold'ne
Ornament	NN	Ornament
hint	ADJD	hint
aufipappt	VVFIN	aufipappt
.	$.	.
Jetzt	ADV	jetzt
