's	PPER	es
,	$,	,
Ein	ART	eine
Greul	NN	Greul
zu	PTKVZ	zu
sehn	VVIMP	sehnen
.	$.	.
Ein	ART	eine
Stück	NN	Stück
fehlt	VVFIN	fehlen
von	APPR	von
der	ART	die
Wange	NN	Wange
,	$,	,
Wie	KOKOM	wie
groß	ADJD	groß
?	$.	?
Nicht	PTKNEG	nicht
ohne	APPR	ohne
Waage	NN	Waage
kann	VMFIN	können
ich	PPER	ich
's	PPER	es
schätzen	VVINF	schätzen
.	$.	.
ADAM	NE	Adam
.	$.	.
Den	ART	die
Teufel	NN	Teufel
auch	ADV	auch
!	$.	!
LICHT	ADJD	licht
bringt	VVFIN	bringen
einen	ART	eine
Spiegel	NN	Spiegel
.	$.	.
Hier	ADV	hier
!	$.	!
Überzeugt	VVFIN	überzeugen
Euch	PPER	ihr
selbst	ADV	selbst
!	$.	!
Ein	ART	eine
Schaf	NN	Schaf
,	$,	,
das	PRELS	die
,	$,	,
eingehetzt	VVPP	eingehetzt
von	APPR	von
Hunden	NN	Hund
,	$,	,
sich	PRF	sich
Durch	APPR	durch
Dornen	NN	Dorn
drängt	VVFIN	drängen
,	$,	,
läßt	VVFIN	lassen
nicht	PTKNEG	nicht
mehr	PIAT	mehr
Wolle	NN	Wolle
sitzen	VVFIN	sitzen
,	$,	,
Als	KOUS	als
Ihr	PPER	sie
,	$,	,
Gott	NN	Gott
weiß	PTKVZ	weiß
wo	PWAV	wo
?	$.	?
Fleisch	NN	Fleisch
habt	VAFIN	haben
sitzen	VVINF	sitzen
lassen	VVINF	lassen
.	$.	.
ADAM	NE	Adam
.	$.	.
Hm	NE	hm
!	$.	!
Ja	PTKANT	ja
!	$.	!
'	$(	'
s	NN	s
ist	VAFIN	sein
wahr	ADJD	wahr
.	$.	.
Unlieblich	ADJD	Unlieblich
sieht	VVFIN	sehen
es	PPER	es
aus	PTKVZ	aus
.	$.	.
Die	ART	die
Nas	ADJA	Nas
hat	VAFIN	haben
auch	ADV	auch
gelitten	VVPP	leiden
.	$.	.
LICHT	ADJD	licht
.	$.	.
Und	KON	und
das	ART	die
Auge	NN	Auge
.	$.	.
ADAM	NE	Adam
.	$.	.
Das	ART	die
Auge	NN	Auge
nicht	PTKNEG	nicht
,	$,	,
Gevatter	NN	Gevatter
.	$.	.
LICHT	ADJD	licht
.	$.	.
Ei	NE	ei
,	$,	,
hier	ADV	hier
