Erster	ADJA	erst
Gepflogenheiten	NN	Gepflogenheit
?	$.	?
OCTAVIAN	NE	Octavian
.	$.	.
Wenn	KOUS	wenn
Ihr	PPER	sie
zu	PTKA	zu
dumm	ADJD	dumm
ist	VAFIN	sein
,	$,	,
wie	KOUS	wie
ich	PPER	ich
mich	PRF	ich
benehm	ADJD	benehm
,	$,	,
und	KON	und
wenn	KOUS	wenn
Ihr	PPER	sie
abgeht	VVFIN	abgehen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
kein	PIAT	keine
Geübter	ADJA	geübt
nicht	PTKNEG	nicht
in	APPR	in
solchen	PIAT	solche
Sachen	NN	Sache
bin	VAFIN	sein
,	$,	,
dann	ADV	dann
weiß	VVFIN	wissen
ich	PPER	ich
nicht	PTKNEG	nicht
,	$,	,
was	PRELS	was
Sie	PPER	Sie
überhaupt	ADV	überhaupt
an	APPR	an
mir	PPER	ich
hat	VAFIN	haben
!	$.	!
MARSCHALLIN	NN	MARSCHALLIN
zärtlich	ADJD	zärtlich
,	$,	,
auf	APPR	auf
dem	ART	die
Sofa	NN	Sofa
.	$.	.
Philosophier	VVFIN	Philosophier
Er	PPER	er
nicht	PTKNEG	nicht
,	$,	,
Herr	NN	Herr
Schatz	NN	Schatz
,	$,	,
und	KON	und
komm	VVIMP	kommen
Er	PPER	er
her	PTKVZ	her
.	$.	.
Jetzt	ADV	jetzt
wird	VAFIN	werden
gefrühstückt	VVPP	frühstücken
.	$.	.
Jedes	PIAT	jede
Ding	NN	Ding
hat	VAFIN	haben
seine	PPOSAT	sein
Zeit	NN	Zeit
.	$.	.
OCTAVIAN	NE	Octavian
setzt	VVFIN	setzen
sich	PRF	sich
dicht	ADJD	dicht
neben	APPR	neben
sie	PPER	sie
.	$.	.
Sie	PPER	Sie
frühstücken	VVFIN	frühstücken
sehr	ADV	sehr
zärtlich	ADJD	zärtlich
.	$.	.
Octavian	NE	Octavian
legt	VVFIN	legen
sein	PPOSAT	sein
Gesicht	NN	Gesicht
auf	APPR	auf
ihr	PPOSAT	ihr
Knie	NE	Knie
.	$.	.
Sie	PPER	Sie
streichelt	VVFIN	streicheln
sein	PPOSAT	sein
Haar	NN	Haar
.	$.	.
Er	PPER	er
blickt	VVFIN	blicken
zu	APPR	zu
ihr	PPER	ihr
auf	PTKVZ	auf
.	$.	.
Leise	NN	Leise
.	$.	.
Marie	NE	Marie
Theres	NE	Theres
!	$.	!
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Octavian	NE	Octavian
!	$.	!
OCTAVIAN	NE	Octavian
.	$.	.
Bichette	NN	Bichette
!	$.	!
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Quin-quin	NN	Quin-quin
!	$.	!
OCTAVIAN	NE	Octavian
.	$.	.
Mein	PPOSAT	mein
Schatz	NN	Schatz
!	$.	!
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Mein	PPOSAT	mein
Bub	NN	Bub
!	$.	!
Sie	PPER	Sie
frühstücken	VVFIN	frühstücken
.	$.	.
OCTAVIAN	NE	Octavian
lustig	ADJD	lustig
.	$.	.
Der	ART	die
Feldmarschall	NN	Feldmarschall
sitzt	VVFIN	sitzen
im	APPRART	in
crowatischen	ADJA	crowatischen
Wald	NN	Wald
,	$,	,
und	KON	und
jagt	VVFIN	jagen
auf	APPR	auf
Bären	NN	Bär
und	KON	und
Luchsen	NN	Luchs|Luchsen
,	$,	,
und	KON	und
ich	PPER	ich
sitz	VVIMP	sitzen
hier	ADV	hier
,	$,	,
ich	PPER	ich
junges	ADJA	jung
Blut	NN	Blut
,	$,	,
und	KON	und
jag	VVIMP	jagen
auf	APPR	auf
was	PIS	was
?	$.	?
Ich	PPER	ich
hab	VAIMP	haben
ein	ART	eine
Glück	NN	Glück
,	$,	,
ich	PPER	ich
hab	VAIMP	haben
ein	ART	eine
Glück	NN	Glück
!	$.	!
MARSCHALLIN	NN	MARSCHALLIN
indem	KOUS	indem
ein	ART	eine
Schatten	NN	Schatten
über	APPR	über
ihr	PPOSAT	ihr
Gesicht	NN	Gesicht
fliegt	VVFIN	fliegen
.	$.	.
Laß	VVIMP	lassen
Er	PPER	er
den	ART	die
Feldmarschall	NN	Feldmarschall
mit	PTKVZ	mit
Ruh	VVIMP	ruhen
!	$.	!
Mir	PPER	ich
hat	VAFIN	haben
von	APPR	von
ihm	PPER	er
geträumt	VVPP	träumen
.	$.	.
OCTAVIAN	NE	Octavian
.	$.	.
Heut	ADV	heute
nacht	PTKVZ	nacht
hat	VAFIN	haben
dir	PPER	du
von	APPR	von
ihm	PPER	er
geträumt	VVPP	träumen
?	$.	?
Heut	ADV	heute
nacht	PTKVZ	nacht
?	$.	?
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Ich	PPER	ich
schaff	VVIMP	schaffen
mir	PPER	ich
meine	PPOSAT	mein
Träum	VVIMP	träumen
nicht	PTKNEG	nicht
an	PTKVZ	an
.	$.	.
OCTAVIAN	NE	Octavian
.	$.	.
Heute	ADV	heute
nacht	PTKVZ	nacht
hat	VAFIN	haben
dir	PPER	du
von	APPR	von
deinem	PPOSAT	dein
Mann	NN	Mann
geträumt	VVPP	träumen
?	$.	?
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Mach	VVIMP	machen
Er	PPER	er
nicht	PTKNEG	nicht
solche	PIAT	solche
Augen	NN	Auge
.	$.	.
Ich	PPER	ich
kann	VMFIN	können
nichts	PIS	nichts
dafür	PAV	dafür
.	$.	.
Er	PPER	er
war	VAFIN	sein
auf	APPR	auf
einmal	ADV	einmal
wiederum	ADV	wiederum
zu	APPR	zu
Haus	NN	Haus
.	$.	.
OCTAVIAN	NE	Octavian
.	$.	.
Der	ART	die
Feldmarschall	NN	Feldmarschall
?	$.	?
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Es	PPER	es
war	VAFIN	sein
ein	ART	eine
Lärm	NN	Lärm
im	APPRART	in
Hof	NN	Hof
von	APPR	von
Pferd	NN	Pferd
'	$(	'
und	KON	und
Leut	NN	Leute
'	$(	'
und	KON	und
er	PPER	er
war	VAFIN	sein
da	ADV	da
.	$.	.
Vor	APPR	vor
Schreck	NN	Schreck
war	VAFIN	sein
ich	PPER	ich
auf	APPR	auf
einmal	ADV	einmal
wach	ADJD	wach
,	$,	,
nein	PTKANT	nein
schau	VVIMP	schauen
nur	ADV	nur
,	$,	,
schau	VVIMP	schauen
nur	ADV	nur
,	$,	,
wie	KOKOM	wie
kindisch	ADJD	kindisch
ich	PPER	ich
bin	VAFIN	sein
:	$.	:
ich	PPER	ich
hör	VVIMP	hören
noch	ADV	noch
immer	ADV	immer
den	ART	die
Rumor	NN	Rumor
im	APPRART	in
Hof	NN	Hof
.	$.	.
Ich	PPER	ich
brings	VVFIN	brings
nicht	PTKNEG	nicht
aus	APPR	aus
dem	ART	die
Ohr	NN	Ohr
.	$.	.
Hörst	VVFIN	hören
du	PPER	du
leicht	ADJD	leicht
auch	ADV	auch
was	PIS	was
?	$.	?
OCTAVIAN	NE	Octavian
.	$.	.
Ja	PTKANT	ja
,	$,	,
freilich	ADV	freilich
hör	VVIMP	hören
ich	PPER	ich
was	PWS	was
,	$,	,
aber	KON	aber
muß	VMFIN	müssen
es	PPER	es
denn	ADV	denn
dein	PPOSAT	dein
Mann	NN	Mann
sein	VAINF	sein
!	$.	!
Denk	VVIMP	denken
dir	PRF	du
doch	ADV	doch
,	$,	,
wo	PWAV	wo
der	ART	die
ist	VAFIN	sein
:	$.	:
im	APPRART	in
Raitzenland	NN	Raitzenland
,	$,	,
noch	ADV	noch
hinterwärts	ADV	hinterwärts
von	APPR	von
Esseg	NN	Esseg
.	$.	.
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Ist	VAFIN	sein
das	PDS	die
sicher	ADJD	sicher
sehr	ADV	sehr
weit	ADJD	weit
?	$.	?
Na	ITJ	na
dann	ADV	dann
wirds	VVFIN	wirds
halt	ADV	halt
was	PIS	was
anders	ADV	anders
sein	VAINF	sein
.	$.	.
Dann	ADV	dann
is	NE	is
ja	ADV	ja
gut	ADJD	gut
.	$.	.
OCTAVIAN	NE	Octavian
.	$.	.
Du	PPER	du
schaust	VVFIN	schauen
so	ADV	so
ängstlich	ADJD	ängstlich
drein	PTKVZ	drein
,	$,	,
Theres	NE	Theres
!	$.	!
MARSCHALLIN	NE	MARSCHALLIN
.	$.	.
Weiß	VVFIN	wissen
Er	PPER	er
,	$,	,
Quin-quin	NN	Quin-quin
–	NN	–
wenn	KOUS	wenn
es	PPER	es
auch	ADV	auch
weit	ADJD	weit
