Ein	ART	eine
Glück	NN	Glück
ist	VAFIN	sein
,	$,	,
daß	KOUS	dass
Wilhelms	NE	Wilhelm
Apotheke	NN	Apotheke
so	ADV	so
nah	ADJD	nah
ist	VAFIN	sein
...	$.	...
Wenn	KOUS	wenn
er	PPER	er
nicht	PTKNEG	nicht
auf	APPR	auf
seinen	PPOSAT	sein
Gängen	NN	Gang
'	$(	'
rüberwutschen	VVINF	rüberwutschen
könnt	VMFIN	können
'	$(	'
,	$,	,
euch	PPER	ihr
wenigstens	ADV	wenigstens
das	ART	die
Gröbste	NN	Gröbste
abzunehmen	VVIZU	abnehmen
,	$,	,
wie	KOUS	wie
sollten	VMFIN	sollen
da	ADV	da
eure	PPOSAT	euer
Hände	NN	Hand
weiß	ADJD	weiß
bleiben	VVINF	bleiben
?	$.	?
Laura	NE	Laura
(	$(	(
hält	VVFIN	halten
die	ART	die
Hände	NN	Hand
gegen	APPR	gegen
das	ART	die
Licht	NN	Licht
)	$(	)
.	$.	.
Else	NE	Else
hat	VAFIN	haben
auch	ADV	auch
ganz	ADV	ganz
schöne	ADJA	schön
.	$.	.
Aber	KON	aber
meine	PPOSAT	mein
sind	VAFIN	sein
die	ART	die
schönsten	ADJA	schön
,	$,	,
nicht	PTKNEG	nicht
wahr	ADJD	wahr
,	$,	,
Mamachen	NN	Mamachen
?	$.	?
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Und	KON	und
nun	ADV	nun
stehen	VVFIN	stehen
schon	ADV	schon
seit	APPR	seit
einem	ART	eine
Monat	NN	Monat
die	ART	die
Vorderzimmer	NN	Vorderzimmer
leer	ADJD	leer
.	$.	.
Nichts	PIS	nichts
wie	KOKOM	wie
Malheur	NN	Malheur
hat	VAFIN	haben
man	PIS	man
mit	APPR	mit
eurer	PPOSAT	euer
Schönheit	NN	Schönheit
.	$.	.
Dieser	PDAT	dies
Herr	NN	Herr
Keßler	NE	Keßler
–	ADJA	–
na	ITJ	na
,	$,	,
Gott	NN	Gott
,	$,	,
sehr	ADV	sehr
solide	ADJD	solide
war	VAFIN	sein
er	PPER	er
ja	ADV	ja
nicht	PTKNEG	nicht
–	ADJD	–
aber	ADV	aber
ein	ART	eine
guter	ADJA	gut
Zahler	NN	Zahler
war	VAFIN	sein
er	PPER	er
,	$,	,
das	PRELS	die
muß	VMFIN	müssen
man	PIS	man
sagen	VVINF	sagen
...	$.	...
Und	KON	und
immer	ADV	immer
halbe	ADJA	halb
Jahre	NN	Jahr
lang	ADJD	lang
auf	APPR	auf
Reisen	NN	Reise|Reisen
.	$.	.
So	ADV	so
was	PIS	was
findet	VVFIN	finden
sich	PRF	sich
nicht	PTKNEG	nicht
wieder	ADV	wieder
...	$.	...
Und	KON	und
da	ADV	da
muß	VMFIN	müssen
sich	PRF	sich
der	ART	die
Mensch	NN	Mensch
einfallen	VVINF	einfallen
lassen	VVINF	lassen
,	$,	,
sich	PRF	sich
in	APPR	in
Else	NE	Else
zu	PTKZU	zu
verlieben	VVINF	verlieben
...	$.	...
Was	PWS	was
sagst	VVFIN	sagen
du	PPER	du
?	$.	?
Laura	NE	Laura
.	$.	.
Warum	PWAV	warum
soll	VMFIN	sollen
ich	PPER	ich
was	PWS	was
sagen	VVINF	sagen
,	$,	,
Mamachen	NN	Mamachen
?	$.	?
Frau	NN	Frau
Hergentheim	NN	Hergentheim
.	$.	.
Ihr	PPER	sie
habt	VAFIN	haben
immer	ADV	immer
eure	PPOSAT	euer
Heimlichkeiten	NN	Heimlichkeit
.	$.	.
Als	KON	als
wenn	KOUS	wenn
ich	PPER	ich
meine	PPOSAT	mein
Tochter	NN	Tochter
einem	ART	eine
Kaufmann	NN	Kaufmann
ohne	APPR	ohne
Vermögen	NN	Vermögen
–	ADJD	–
einfach	ADJD	einfach
eine	ART	eine
Dreistigkeit	NN	Dreistigkeit
.	$.	.
(	$(	(
Es	PPER	es
klingelt	VVFIN	klingeln
.	$.	.
)	$(	)
Geh	VVIMP	gehen
