Ouvertüre	NN	Ouvertüre
,	$,	,
Sir	NN	Sir
Bach	NE	Bach
,	$,	,
nun	ADV	nun
denkt	VVFIN	denken
Euch	PPER	ihr
nur	ADV	nur
!	$.	!
Die	ART	die
gewichtige	ADJA	gewichtig
Statur	NN	Statur
!	$.	!
Eingepökelt	ADJD	Eingepökelt
lag	VVFIN	liegen
ich	PPER	ich
drinnen	ADV	drinnen
,	$,	,
Ganz	ADV	ganz
bedeckt	ADJD	bedeckt
mit	APPR	mit
alten	ADJA	alt
Linnen	NN	Linnen
,	$,	,
Bis	KOUS	bis
der	ART	die
Themse	NE	Themse
schnöde	ADJA	schnöde
Flut	NN	Flut
Kühlte	VVFIN	kühlen
meiner	PPOSAT	mein
Liebe	ADJA	lieb
Glut	NN	Glut
.	$.	.
Ach	ITJ	ach
,	$,	,
Sir	NN	Sir
Bach	NE	Bach
,	$,	,
bedenket	VVFIN	bedenket
nur	ADV	nur
,	$,	,
Die	ART	die
gewichtige	ADJA	gewichtig
Statur	NN	Statur
!	$.	!
FLUTH	NE	FLUTH
.	$.	.
I	NE	I
!	$.	!
Das	PDS	die
geht	VVFIN	gehen
mir	PPER	ich
wirklich	ADJD	wirklich
nah	ADJD	nah
!	$.	!
Traurig	ADJD	traurig
ist	VAFIN	sein
,	$,	,
was	PRELS	was
Euch	PPER	ihr
geschah	VVFIN	geschehen
.	$.	.
Ihr	PPER	sie
seid	VAFIN	sein
herzlich	ADJD	herzlich
zu	PTKZU	zu
beklagen	VVINF	beklagen
!	$.	!
Alles	PIAT	alle
das	PDS	die
habt	VAFIN	haben
Ihr	PPER	sie
ertragen	VVPP	ertragen
Um	APPR	um
die	ART	die
niedliche	ADJA	niedlich
Frau	NN	Frau
Fluth	NE	Fluth
?	$.	?
Ei	NN	Ei
,	$,	,
was	PRELS	was
doch	ADV	doch
die	ART	die
Liebe	NN	Liebe
tut	VVFIN	tun
!	$.	!
FALSTAFF	NN	Falstaff
.	$.	.
Ja	PTKANT	ja
,	$,	,
denkt	VVFIN	denken
nur	ADV	nur
!	$.	!
FLUTH	NE	FLUTH
.	$.	.
Ei	NN	Ei
,	$,	,
was	PRELS	was
doch	ADV	doch
die	ART	die
Liebe	NN	Liebe
tut	VVFIN	tun
.	$.	.
Doch	KON	doch
da	ADV	da
ist	VAFIN	sein
wohl	ADV	wohl
das	ART	die
Verlangen	NN	Verlangen
Nach	APPR	nach
dem	ART	die
Weibchen	NN	Weibchen
Euch	PPER	ihr
vergangen	VVPP	vergehen
?	$.	?
FALSTAFF	NN	Falstaff
.	$.	.
Ja	ADV	ja
beinah	ADV	beinah
–	NN	–
denn	KON	denn
hätt	NN	hätt
'	$(	'
ich	PPER	ich
Lust	NN	Lust
,	$,	,
Läg	NE	Läg
'	$(	'
sie	PPER	sie
heut	VVFIN	heuen
noch	ADV	noch
an	APPR	an
meiner	PPOSAT	mein
Brust	NN	Brust
.	$.	.
FLUTH	NE	FLUTH
für	APPR	für
sich	PRF	sich
.	$.	.
Himmel	NN	Himmel
!	$.	!
Hölle	NN	Hölle
!	$.	!
–	ADJA	–
Fassung	NN	Fassung
!	$.	!
Ruh	VVIMP	ruhen
!	$.	!
Freundlich	ADJD	freundlich
.	$.	.
Wie	KOUS	wie
?	$.	?
So	ADV	so
schnell	ADJD	schnell
käm't	VVFIN	käm't
Ihr	PPER	sie
dazu	PAV	dazu
?	$.	?
FALSTAFF	NN	Falstaff
.	$.	.
Ja	PTKANT	ja
,	$,	,
ein	ART	eine
Sieg	NN	Sieg
ist	VAFIN	sein
leichte	ADJA	leicht
Mühe	NN	Mühe
,	$,	,
Wenn	KOUS	wenn
man	PIS	man
so	ADV	so
wie	KOUS	wie
ich	PPER	ich
gefällt	VVFIN	gefallen
,	$,	,
Und	KON	und
sie	PPER	sie
hat	VAFIN	haben
auf	APPR	auf
heute	ADV	heute
frühe	ADJA	früh
Mich	PPER	ich
schon	ADV	schon
wieder	ADV	wieder
hinbestellt	VVPP	hinbestellen
.	$.	.
Dann	ADV	dann
wird	VAFIN	werden
ihr	PPOSAT	ihr
Mann	NN	Mann
,	$,	,
das	ART	die
Ungeheuer	NN	Ungeheuer
,	$,	,
Auf	APPR	auf
die	ART	die
Vogelbeize	NN	Vogelbeize
gehn	VVFIN	gehn
...	$.	...
Ein	ART	eine
Weibchen	NN	Weibchen
,	$,	,
fängt	VVFIN	fangen
es	PPER	es
einmal	ADV	einmal
Feuer	NN	Feuer
,	$,	,
Bleibt	VVFIN	bleiben
nicht	PTKNEG	nicht
auf	APPR	auf
halbem	ADJA	halb
Wege	NN	Weg
stehn	VVFIN	stehn
!	$.	!
Bleibt	VVFIN	bleiben
nicht	PTKNEG	nicht
so	ADV	so
leicht	ADJD	leicht
auf	APPR	auf
halbem	ADJA	halb
Wege	NN	Weg
stehn	VVFIN	stehn
.	$.	.
FLUTH	NE	FLUTH
.	$.	.
Nun	ADV	nun
,	$,	,
Ihr	PPER	sie
geht	VVFIN	gehen
doch	ADV	doch
hin	PTKVZ	hin
,	$,	,
Sir	NN	Sir
John	NE	John
?	$.	?
FALSTAFF	NN	Falstaff
steckt	VVFIN	stecken
den	ART	die
Beutel	NN	Beutel
mit	APPR	mit
Geld	NN	Geld
ein	PTKVZ	ein
.	$.	.
Euch	PPER	ihr
zuliebe	APPO	zuliebe
tu	VVFIN	tun
ich	PPER	ich
's	PPER	es
schon	ADV	schon
.	$.	.
FLUTH	NE	FLUTH
.	$.	.
Tausend	CARD	tausend
Dank	NN	Dank
,	$,	,
mein	PPOSAT	mein
werter	ADJA	werter
Sir	NN	Sir
!	$.	!
Beiseite	ADV	beiseite
.	$.	.
Walfisch	NN	Walfisch
!	$.	!
Das	PDS	die
bezahlst	VVFIN	bezahlen
du	PPER	du
mir	PPER	ich
!	$.	!
FALSTAFF	NN	Falstaff
.	$.	.
Zeit	NN	Zeit
ist	VAFIN	sein
's	PPER	es
schon	ADV	schon
zum	APPRART	zu
Stelldichein	NN	Stelldichein
,	$,	,
Und	KON	und
das	ART	die
Täubchen	NN	Täubchen
wird	VAFIN	werden
schon	ADV	schon
spähen	VVINF	spähen
.	$.	.
BEIDE	PIS	beide
nacheinander	ADV	nacheinander
.	$.	.
Heut	ADV	heute
wird	VAFIN	werden
alles	PIS	alle
besser	ADJD	gut
gehen	VVINF	gehen
,	$,	,
Und	KON	und
wir	PPER	wir
werden	VAFIN	werden
glücklich	ADJD	glücklich
sein	VAINF	sein
!	$.	!
Welche	PWAT	welche
Hoffnung	NN	Hoffnung
!	$.	!
Welche	PWAT	welche
Freude	NN	Freude
!	$.	!
Nur	ADV	nur
geschwind	ADJD	geschwind
zum	APPRART	zu
Stelldichein	NN	Stelldichein
!	$.	!
FALSTAFF	NN	Falstaff
.	$.	.
Wie	KOUS	wie
freu	VVIMP	freuen
'	$(	'
ich	PPER	ich
mich	PPER	ich
,	$,	,
wie	KOUS	wie
freu	VVIMP	freuen
'	$(	'
ich	PPER	ich
mich	PPER	ich
,	$,	,
Wie	KOUS	wie
treibt	VVFIN	treiben
mich	PRF	ich
das	ART	die
Verlangen	NN	Verlangen
!	$.	!
Wir	PPER	wir
beide	PIS	beide
kriegen	VVFIN	kriegen
sicherlich	ADV	sicherlich
Das	ART	die
Weibchen	NN	Weibchen
noch	ADV	noch
zu	PTKZU	zu
fangen	VVINF	fangen
Und	KON	und
drehen	VVFIN	drehen
ihrem	PPOSAT	ihr
Ehemann	NN	Ehemann
Ein	ART	eine
paar	PIAT	paar
gewalt'ge	ADJA	gewalt'ge
Hörner	NN	Horn
an	PTKVZ	an
.	$.	.
Hahahahahaha	NE	Hahahahahaha
!	$.	!
FLUTH	NE	FLUTH
.	$.	.
Ha	NE	Ha
!	$.	!
Wie	KOUS	wie
freu	VVIMP	freuen
'	$(	'
ich	PPER	ich
mich	PPER	ich
,	$,	,
wie	KOUS	wie
freu	VVIMP	freuen
'	$(	'
ich	PPER	ich
mich	PPER	ich
,	$,	,
Wie	KOUS	wie
treibt	VVFIN	treiben
mich	PRF	ich
das	ART	die
Verlangen	NN	Verlangen
!	$.	!
Noch	ADV	noch
heut	VVFIN	heuen
bekomm	VVIMP	bekommen
ich	PPER	ich
sicherlich	ADV	sicherlich
Den	ART	die
saubern	ADJA	saubern
Herrn	NN	Herr
zu	PTKZU	zu
fangen	VVINF	fangen
;	$.	;
Mit	APPR	mit
wahrer	ADJA	wahr
Wonne	NN	Wonne
denk	VVIMP	denken
'	$(	'
ich	PPER	ich
dran	PTKVZ	dran
,	$,	,
Wenn	KOUS	wenn
ich	PPER	ich
dich	PPER	du
tüchtig	ADJD	tüchtig
prügeln	VVINF	prügeln
kann	VMFIN	können
!	$.	!
Hahahahahaha	NE	Hahahahahaha
!	$.	!
BEIDE	PIAT	beide
.	$.	.
Wie	KOUS	wie
freu	VVIMP	freuen
'	$(	'
ich	PPER	ich
mich	PPER	ich
,	$,	,
Wie	KOUS	wie
treibt	VVFIN	treiben
mich	PRF	ich
das	ART	die
Verlangen	NN	Verlangen
!	$.	!
Wir	PPER	wir
beide	PIS	beide
kriegen	VVFIN	kriegen
sicherlich	ADV	sicherlich
Das	ART	die
Weibchen	NN	Weibchen
noch	ADV	noch
zu	PTKZU	zu
fangen	VVINF	fangen
!	$.	!
Welche	PWAT	welche
Hoffnung	NN	Hoffnung
!	$.	!
Welche	PWAT	welche
Freude	NN	Freude
!	$.	!
Es	PPER	es
ruft	VVFIN	rufen
die	ART	die
Stunde	NN	Stunde
schon	ADV	schon
zu	APPR	zu
ihr	PPOSAT	ihr
zum	APPRART	zu
Stelldichein	NN	Stelldichein
,	$,	,
Wir	PPER	wir
werden	VAFIN	werden
sicher	ADJD	sicher
heute	ADV	heute
beide	PIS	beide
glücklich	ADJD	glücklich
sein	VAINF	sein
,	$,	,
Sie	PPER	Sie
umarmen	VVFIN	umarmen
sich	PRF	sich
.	$.	.
Lebt	VVFIN	leben
wohl	ADV	wohl
denn	ADV	denn
!	$.	!
FLUTH	NE	FLUTH
ihn	PPER	er
umarmt	VVFIN	umarmen
haltend	ADJD	haltend
,	$,	,
abgewandt	VVPP	abwenden
.	$.	.
Recht	ADJD	recht
bald	ADV	bald
durchprügl	NE	durchprügl
'	$(	'
ich	PPER	ich
dich	PPER	du
.	$.	.
FALSTAFF	NN	Falstaff
ebenso	ADV	ebenso
.	$.	.
Der	ART	die
Tölpel	NN	Tölpel
dauert	VVFIN	dauern
mich	PRF	ich
!	$.	!
BEIDE	PIAT	beide
.	$.	.
Wir	PPER	wir
werden	VAFIN	werden
beide	PIS	beide
glücklich	ADJD	glücklich
sein	VAINF	sein
.	$.	.
Die	ART	die
Stunde	NN	Stunde
ruft	VVFIN	rufen
zum	APPRART	zu
Stelldichein	NN	Stelldichein
,	$,	,
Wir	PPER	wir
werden	VAFIN	werden
beide	PIS	beide
glücklich	ADJD	glücklich
sein	VAINF	sein
!	$.	!
Beide	PIS	beide
gehen	VVFIN	gehen
ab	PTKVZ	ab
.	$.	.
Verwandlung	NN	Verwandlung
Garten	NN	Garten
hinter	APPR	hinter
Reichs	NE	Reich
Hause	NN	Haus
,	$,	,
welches	PRELS	welche
den	ART	die
Hintergrund	NN	Hintergrund
bildet	VVFIN	bilden
Verschiedene	ADJA	verschieden
Baumgruppen	NN	Baumgruppe
,	$,	,
wovon	PWAV	wovon
eine	ART	eine
zu	APPR	zu
jeder	PIAT	jede
Seite	NN	Seite
,	$,	,
ganz	ADV	ganz
im	APPRART	in
Vordergrunde	NN	Vordergrund
.	$.	.
Nr	NE	<UNKNOWN>
.	$.	.
7.	ADJA	7.
Szene	NN	Szene
,	$,	,
Romanze	NN	Romanze
,	$,	,
Duettino	NE	Duettino
und	KON	und
Quartettino	NE	Quartettino
Sechster	ADJA	sechst
Auftritt	NN	Auftritt
Spärlich	ADJD	spärlich
allein	PTKVZ	allein
.	$.	.
Szene	NN	Szene
.	$.	.
SPÄRLICH	ADJD	spärlich
furchtsam	ADJD	furchtsam
auftretend	ADJD	auftretend
.	$.	.
Dies	PDS	dies
ist	VAFIN	sein
die	ART	die
Stunde	NN	Stunde
,	$,	,
wo	PWAV	wo
sie	PPER	sie
oft	ADV	oft
Im	APPRART	in
Garten	NN	Garten
promeniert	VVPP	promenieren
,	$,	,
Vielleicht	ADV	vielleicht
treff	ADJD	treff
'	$(	'
ich	PPER	ich
sie	PPER	sie
unverhofft	ADJD	unverhofft
,	$,	,
Wenn	KOUS	wenn
sie	PPER	sie
vorbeispaziert	VVPP	vorbeispazieren
.	$.	.
O	NN	O
süße	ADJA	süß
Anna	NN	Anna
!	$.	!
Nein	PTKANT	nein
,	$,	,
nicht	PTKNEG	nicht
länger	ADJD	lang
will	VMFIN	wollen
ich	PPER	ich
warten	VVINF	warten
,	$,	,
Bestürmen	VVINF	bestürmen
muß	VMFIN	müssen
ich	PPER	ich
heut	VVFIN	heuen
ihr	PPOSAT	ihr
Herz	NN	Herz
!	$.	!
Courage	NN	Courage
,	$,	,
Spärlich	ADJD	spärlich
,	$,	,
sei	VAFIN	sein
gescheit	ADJD	gescheit
!	$.	!
Herz	NN	Herz
,	$,	,
klopfe	VVFIN	klopfen
nicht	PTKNEG	nicht
so	ADV	so
sehr	ADV	sehr
!	$.	!
Gewiß	ADJD	gewiss
,	$,	,
sie	PPER	sie
sieht	VVFIN	sehen
dein	PPOSAT	dein
Herzeleid	NN	Herzeleid
,	$,	,
Sie	PPER	Sie
widersteht	VVFIN	widerstehen
nicht	PTKNEG	nicht
mehr	ADV	mehr
.	$.	.
Ich	PPER	ich
höre	VVFIN	hören
kommen	VVINF	kommen
,	$,	,
Das	PDS	die
wird	VAFIN	werden
sie	PPER	sie
sein	VAINF	sein
...	$.	...
Courage	NN	Courage
!	$.	!
–	ADJA	–
O	NN	O
Himmel	NN	Himmel
,	$,	,
nein	PTKANT	nein
!	$.	!
Nur	ADV	nur
schnell	ADJD	schnell
,	$,	,
husch	VVIMP	huschen
,	$,	,
husch	VVIMP	huschen
,	$,	,
husch	VVIMP	huschen
,	$,	,
husch	VVIMP	huschen
!	$.	!
Ich	PPER	ich
krieche	VVFIN	kriechen
hinter	APPR	hinter
diesen	PDAT	dies
Busch	NN	Busch
.	$.	.
Er	PPER	er
versteckt	VVFIN	verstecken
sich	PRF	sich
hinter	APPR	hinter
den	ART	die
Baum	NN	Baum
rechts	ADV	rechts
im	APPRART	in
Vordergrunde	NN	Vordergrund
.	$.	.
Siebenter	ADJA	Siebenter
Auftritt	NN	Auftritt
Spärlich	ADJD	spärlich
versteckt	VVPP	verstecken
.	$.	.
Cajus	NN	Cajus
.	$.	.
CAJUS	NN	CAJUS
.	$.	.
Der	ART	die
sein	PPOSAT	sein
die	ART	die
Stunde	NN	Stunde
,	$,	,
wo	PWAV	wo
sik	NN	sik
oft	ADV	oft
Miß	NN	Miss
Reiken	NN	Reiken
promeniert	VVPP	promenieren
,	$,	,
Kann	VMFIN	können
ick	ADJD	ick
sie	PPER	sie
treffen	VVFIN	treffen
unver'offt	ADJA	unver'offt
Wenn	KOUS	wenn
sie	PPER	sie
vorbeipassiert	VVFIN	vorbeipassiert
.	$.	.
Ick	ADJD	Ick
werden	VAINF	werden
sagen	VVFIN	sagen
de	NE	de
ma	NE	ma
propre	ADJA	propre
bouche	NN	bouche
...	$.	...
SPÄRLICH	ADJD	spärlich
.	$.	.
Er	PPER	er
spricht	VVFIN	sprechen
von	APPR	von
Busch	NE	Busch
–	NN	–
o	VVFIN	o
weh	ADJD	weh
,	$,	,
ich	PPER	ich
bin	VAFIN	sein
entdeckt	VVPP	entdecken
!	$.	!
CAJUS	NN	CAJUS
mit	APPR	mit
Bravour	NN	Bravour
.	$.	.
Ick	ADJD	Ick
werden	VAFIN	werden
sagen	VVINF	sagen
:	$.	:
ßöne	ADJA	ßöne
Reik	NE	Reik
!	$.	!
Ick	ADJD	Ick
lieben	VVFIN	lieben
gar	ADV	gar
ßu	NE	ßu
sehr	ADV	sehr
!	$.	!
Wo	PWAV	wo
sein	PPOSAT	sein
Rival	NN	Rival
,	$,	,
ick	ADJD	ick
spießen	VVFIN	spießen
gleik	NN	gleik
,	$,	,
Ick	NN	Ick
swören	ADJA	swören
par	ADJA	par
honneur	NN	honneur
!	$.	!
Par	NE	<UNKNOWN>
exemple	VVFIN	exemple
ce	ADJA	ce
misérable	ADJA	misérable
Sperlik	NN	Sperlik
–	ADJA	–
wo	PWAV	wo
stecken	VVFIN	stecken
er	PPER	er
–	ADJD	–
ick	ADJD	ick
wollen	VMFIN	wollen
ihm	PPER	er
spießen	VVINF	spießen
wie	KOKOM	wie
eine	ART	eine
Sperlink	NN	Sperlink
!	$.	!
Er	PPER	er
zieht	VVFIN	zeihen|ziehen
den	ART	die
Degen	NN	Degen
.	$.	.
Et	FM	et
ce	ADJA	ce
gaillard	NN	gaillard
de	NE	de
Fenton	NN	Fenton
–	ADJD	–
ick	ADJD	ick
wollen	VMFIN	wollen
ihm	PPER	er
...	$.	...
ick	ADJD	ick
wollen	VMFIN	wollen
ihm	PPER	er
...	$.	...
FENTON	NN	FENTON
singt	VVFIN	singen
in	APPR	in
der	ART	die
Ferne	NN	Ferne
.	$.	.
Horch	NE	Horch
,	$,	,
die	ART	die
Lerche	NN	Lerche
singt	VVFIN	singen
im	APPRART	in
Hain	NN	Hain
–	ADJA	–
CAJUS	NN	CAJUS
.	$.	.
Ciel	NE	Ciel
!	$.	!
Qu	NE	Qu
'	$(	'
entends-je	VVIMP	entends-je
?	$.	?
Monsieur	NN	Monsieur
Fenton	NN	Fenton
sein	PPOSAT	sein
ßur	NN	ßur
Stell	VVIMP	stellen
–	ADJD	–
Er	PPER	er
steckt	VVFIN	stecken
den	ART	die
Degen	NN	Degen
ein	PTKVZ	ein
.	$.	.
Da	ADV	da
verstecken	VVFIN	verstecken
ick	ADJA	ick
mir	PPER	ich
ßnell	ADJD	ßnell
!	$.	!
Er	PPER	er
versteckt	VVFIN	verstecken
sich	PRF	sich
hinter	APPR	hinter
einem	ART	eine
Busch	NN	Busch
auf	APPR	auf
der	ART	die
entgegengesetzten	ADJA	entgegengesetzt
Seite	NN	Seite
von	APPR	von
Spärlich	ADJD	spärlich
.	$.	.
Achter	ADJA	acht
Auftritt	NN	Auftritt
Die	ART	die
Vorigen	NN	Vorige
.	$.	.
Fenton	NN	Fenton
.	$.	.
Romanze	NN	Romanze
FENTON	NN	FENTON
.	$.	.
Horch	NE	Horch
,	$,	,
die	ART	die
Lerche	NN	Lerche
singt	VVFIN	singen
im	APPRART	in
Hain	NN	Hain
!	$.	!
Lausche	VVFIN	lauschen
,	$,	,
Liebchen	NN	Liebchen
,	$,	,
still	ADJD	still
,	$,	,
Öffne	VVFIN	öffnen
sacht	ADJD	sacht
dein	PPOSAT	dein
Fensterlein	NN	Fensterlein
,	$,	,
Höre	VVFIN	hören
,	$,	,
was	PWS	was
sie	PPER	sie
will	VMFIN	wollen
.	$.	.
Deutlich	ADJD	deutlich
ist	VAFIN	sein
des	ART	die
Liedes	NN	Lied
Ton	NN	Ton
–	ADJA	–
Wer	PWS	wer
da	ADV	da
liebt	VVFIN	lieben
,	$,	,
versteht	VVFIN	verstehen
ihn	PPER	er
schon	ADV	schon
!	$.	!
SPÄRLICH	ADJD	spärlich
versteckt	VVPP	verstecken
.	$.	.
Spare	VVFIN	sparen
deiner	PPOSAT	dein
Stimme	NN	Stimme
Ton	NN	Ton
.	$.	.
Anna	NE	Anna
liebt	VVFIN	lieben
mich	PRF	ich
sicher	ADJD	sicher
schon	ADV	schon
!	$.	!
CAJUS	NN	CAJUS
versteckt	VVPP	verstecken
.	$.	.
Tiens	NE	Tiens
!	$.	!
–	NN	–
den	ART	die
einen	ADJA	einen
hätt	NN	hätt
'	$(	'
ick	ADJA	ick
ßon	NN	ßon
!	$.	!
Ick	ADJD	Ick
ermorden	VVFIN	ermorden
den	ART	die
Patron	NN	Patron
!	$.	!
Während	KOUS	während
der	ART	die
Romanze	NN	Romanze
und	KON	und
des	ART	die
folgenden	ADJA	folgend
Duettino	NN	Duettino
werden	VAFIN	werden
Spärlich	ADJD	spärlich
und	KON	und
Cajus	NN	Cajus
nicht	PTKNEG	nicht
sichtbar	ADJD	sichtbar
,	$,	,
nur	ADV	nur
beim	APPRART	bei
Ritornell	NN	Ritornell
,	$,	,
wo	PWAV	wo
sie	PPER	sie
singen	VVINF	singen
.	$.	.
FENTON	NN	FENTON
.	$.	.
Höre	VVFIN	hören
,	$,	,
wie	KOUS	wie
der	ART	die
milde	ADJA	mild
Klang	NN	Klang
Liebchen	NN	Liebchen
,	$,	,
sich	PRF	sich
zu	APPR	zu
dir	PPER	du
erhebt	VVFIN	erheben
!	$.	!
Frage	NN	Frage
nicht	PTKNEG	nicht
,	$,	,
was	PRELS	was
der	ART	die
Gesang	NN	Gesang
,	$,	,
Teure	ADJA	teuer
,	$,	,
sehnsuchtsvoll	ADJD	sehnsuchtsvoll
erstrebt	VVPP	erstreben
!	$.	!
Deutlich	ADJD	deutlich
ist	VAFIN	sein
des	ART	die
Liedes	NN	Lied
Ton	NN	Ton
,	$,	,
Wer	PWS	wer
da	ADV	da
liebt	VVFIN	lieben
,	$,	,
versteht	VVFIN	verstehen
ihn	PPER	er
schon	ADV	schon
.	$.	.
Cajus	NN	Cajus
und	KON	und
Spärlich	ADJD	spärlich
versteckt	VVPP	verstecken
,	$,	,
wie	KOUS	wie
oben	ADV	oben
.	$.	.
Neunter	ADJA	neunt
Auftritt	NN	Auftritt
Die	ART	die
Vorigen	NN	Vorige
.	$.	.
Anna	NE	Anna
,	$,	,
aus	APPR	aus
dem	ART	die
Hause	NN	Haus
.	$.	.
Duettino	NE	Duettino
.	$.	.
ANNA	NE	Anna
.	$.	.
Fenton	NN	Fenton
!	$.	!
FENTON	NN	FENTON
eilt	VVFIN	eilen
ihr	PPER	ihr
entgegen	PTKVZ	entgegen
.	$.	.
Mein	PPOSAT	mein
Mädchen	NN	Mädchen
!	$.	!
Doch	KON	doch
du	PPER	du
hast	VAFIN	haben
geweint	VVPP	weinen
?	$.	?
ANNA	NE	Anna
.	$.	.
Ach	ITJ	ach
,	$,	,
schwere	ADJA	schwer
Sorgen	NN	Sorge|Sorgen
muß	VMFIN	müssen
ich	PPER	ich
leiden	VVINF	leiden
,	$,	,
Des	NN	Des
Vaters	NN	Vater
Wort	NN	Wort
,	$,	,
der	ART	die
Mutter	NN	Mutter
Wunsch	NN	Wunsch
Will	VMFIN	wollen
uns	PRF	wir
auf	APPR	auf
ewig	ADJD	ewig
scheiden	VVFIN	scheiden
–	ADJA	–
FENTON	NN	FENTON
.	$.	.
Und	KON	und
du	PPER	du
?	$.	?
...	$.	...
ANNA	NE	Anna
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
keinen	PIAT	keine
Willen	NN	Wille
...	$.	...
FENTON	NN	FENTON
.	$.	.
Wie	KOUS	wie
?	$.	?
So	ADV	so
entsagst	VVFIN	entsagst
du	PPER	du
mir	PPER	ich
?	$.	?
Weh	VVIMP	wehen
mir	PPER	ich
!	$.	!
Du	PPER	du
liebst	VVFIN	lieben
mich	PRF	ich
nicht	PTKNEG	nicht
!	$.	!
Wie	KOUS	wie
soll	VMFIN	sollen
ich	PPER	ich
das	PDS	die
ertragen	VVINF	ertragen
?	$.	?
Er	PPER	er
verhüllt	VVFIN	verhüllen
sein	PPOSAT	sein
Gesicht	NN	Gesicht
.	$.	.
ANNA	ADJD	ANNA
liebevoll	ADJD	liebevoll
.	$.	.
Fenton	NN	Fenton
!	$.	!
Mein	PPOSAT	mein
Fenton	NN	Fenton
!	$.	!
Kannst	VMFIN	können
du	PPER	du
zweifeln	VVINF	zweifeln
?	$.	?
Kannst	VMFIN	können
du	PPER	du
fragen	VVINF	fragen
?	$.	?
Kennst	VVFIN	kennen
du	PPER	du
noch	ADV	noch
nicht	PTKNEG	nicht
meinen	PPOSAT	mein
Sinn	NN	Sinn
?	$.	?
Muß	VMFIN	müssen
ich	PPER	ich
dir	PRF	du
noch	ADV	noch
einmal	ADV	einmal
sagen	VVINF	sagen
,	$,	,
Daß	KOUS	dass
ich	PPER	ich
dein	PPOSAT	dein
auf	APPR	auf
ewig	ADJD	ewig
bin	VAFIN	sein
?	$.	?
Mag	VMFIN	mögen
die	ART	die
Mutter	NN	Mutter
mich	PRF	ich
beschwören	VVINF	beschwören
,	$,	,
Mag	VMFIN	mögen
der	ART	die
Vater	NN	Vater
mich	PRF	ich
bedräun	NE	bedräun
,	$,	,
Dir	PPER	du
nur	ADV	nur
soll	VMFIN	sollen
mein	PPOSAT	mein
Herz	NN	Herz
gehören	VVFIN	gehören
,	$,	,
Ewig	ADJD	ewig
bleibet	VVFIN	bleiben
Anna	NE	Anna
dein	PPOSAT	dein
!	$.	!
FENTON	NN	FENTON
.	$.	.
O	NN	O
verzeih	VVIMP	verzeihen
des	ART	die
Herzens	NN	Herz
Zagen	NN	Zagen
,	$,	,
Keinen	PIAT	keine
Zweifel	NN	Zweifel
hegt	VVFIN	hegen
mein	PPOSAT	mein
Sinn	NN	Sinn
,	$,	,
Kaum	ADV	kaum
kann	VMFIN	können
ich	PPER	ich
das	ART	die
Glück	NN	Glück
ertragen	VVINF	ertragen
,	$,	,
Daß	KOUS	dass
ich	PPER	ich
dir	PRF	du
so	ADV	so
teuer	ADJD	teuer
bin	VAFIN	sein
.	$.	.
Mir	PPER	ich
nur	ADV	nur
sollst	VMFIN	sollen
du	PPER	du
angehören	VVINF	angehören
,	$,	,
Ewig	ADJD	ewig
ganz	ADV	ganz
die	ART	die
Meine	NE	Meine
sein	VAINF	sein
.	$.	.
Quartettino	NE	Quartettino
FENTON	NE	FENTON
.	$.	.
Bestürmen	VVINF	bestürmen
denn	KON	denn
die	ART	die
läst'gen	NN	läst'gen
Freier	NN	Freier
Dich	PPER	du
immer	ADV	immer
noch	ADV	noch
mit	APPR	mit
Herz	NN	Herz
und	KON	und
Hand	NN	Hand
?	$.	?
ANNA	NE	Anna
.	$.	.
Ach	ITJ	ach
,	$,	,
leider	ADV	leider
ja	ADV	ja
!	$.	!
FENTON	NN	FENTON
.	$.	.
Der	ART	die
dumme	ADJA	dumm
Fant	NN	Fant
,	$,	,
Der	ART	die
Junker	NN	Junker
Spärlich	ADJD	spärlich
,	$,	,
mit	APPR	mit
seinem	PPOSAT	sein
ewigen	ADJA	ewig
Nachspottend	NN	Nachspottend
.	$.	.
»	ADJA	»
O	NN	O
süße	ADJA	süß
Anna	NN	Anna
!	$.	!
«	ADJD	«
SPÄRLICH	ADJD	spärlich
hervorguckend	ADJD	hervorguckend
.	$.	.
Ha	NE	Ha
,	$,	,
zum	APPRART	zu
Geier	NN	Geier
!	$.	!
Wer	PWS	wer
weiß	VVFIN	wissen
,	$,	,
was	PRELS	was
er	PPER	er
da	ADV	da
von	APPR	von
mir	PPER	ich
spricht	VVFIN	sprechen
!	$.	!
ANNA	NE	Anna
.	$.	.
Den	PDS	die
hält	VVFIN	halten
mein	PPOSAT	mein
Vater	NN	Vater
hoch	ADJD	hoch
und	KON	und
teuer	ADJD	teuer
,	$,	,
Doch	KON	doch
der	PDS	die
bekommt	VVFIN	bekommen
mich	PRF	ich
sicher	ADJD	sicher
nicht	PTKNEG	nicht
!	$.	!
FENTON	NN	FENTON
.	$.	.
Und	KON	und
jener	PDAT	jen
alberne	ADJA	albern
Franzose	NN	Franzose
?	$.	?
...	$.	...
ANNA	NE	Anna
.	$.	.
Den	PDS	die
wünscht	VVFIN	wünschen
die	ART	die
Mutter	NN	Mutter
sich	PRF	sich
zum	APPRART	zu
Sohn	NN	Sohn
!	$.	!
Hahahaha	NE	Hahahaha
!	$.	!
CAJUS	NN	CAJUS
hervorguckend	ADJD	hervorguckend
.	$.	.
