Erster	ADJA	erst
Nimmt	VVFIN	nehmen
den	ART	die
Leuchter	NN	Leuchter
ab	PTKVZ	ab
,	$,	,
und	KON	und
geht	VVFIN	gehen
nach	APPR	nach
der	ART	die
Türe	NN	Türe
.	$.	.
Holà	NE	Holà
,	$,	,
des	ART	die
flambeaux	NN	flambeaux
!	$.	!
Ein	ART	eine
altes	ADJA	alt
Weib	NN	Weib
hält	VVFIN	halten
ihm	PPER	er
,	$,	,
ohne	KOUI	ohne
sich	PRF	sich
recht	ADJD	recht
sehn	VVIMP	sehnen
zu	PTKZU	zu
lassen	VVINF	lassen
,	$,	,
ein	ART	eine
Licht	NN	Licht
hin	PTKVZ	hin
,	$,	,
er	PPER	er
steckt	VVFIN	stecken
seines	PPOSAT	sein
an	PTKVZ	an
.	$.	.
EVCHEN	VVFIN	EVCHEN
sich	PRF	sich
die	ART	die
Hände	NN	Hand
am	APPRART	an
Schnupftuch	NN	Schnupftuch
abwischend	VVFIN	abwischend
.	$.	.
Ei	NN	Ei
da	PTKVZ	da
hab	VAIMP	haben
ich	PPER	ich
mir	PRF	ich
die	ART	die
Hände	NN	Hand
am	APPRART	an
Inschlitt	NN	Inschlitt
beschmiert	VVPP	beschmieren
.	$.	.
Wirft	VVFIN	werfen
dem	ART	die
Lieutenant	NE	Lieutenant
heimlich	ADJD	heimlich
einen	ART	eine
drohenden	ADJA	drohend
Blick	NN	Blick
zu	PTKVZ	zu
;	$.	;
er	PPER	er
lächelt	VVFIN	lächeln
.	$.	.
FRAU	NN	Frau
HUMBRECHT	NN	HUMBRECHT
.	$.	.
Wenn	KOUS	wenn
's	PPER	es
sonst	ADV	sonst
nichts	PIS	nichts
ist	VAFIN	sein
–	ADJD	–
VON	APPR	von
GRÖNINGSECK	NN	GRÖNINGSECK
stellt	VVFIN	stellen
den	ART	die
Tisch	NN	Tisch
wieder	ADV	wieder
auf	PTKVZ	auf
,	$,	,
das	ART	die
Licht	NN	Licht
drauf	PAV	drauf
.	$.	.
Das	PDS	die
war	VAFIN	sein
ma	NE	ma
foi	NE	foi
ein	ART	eine
Hauptspaß	NN	Hauptspaß
!	$.	!
eben	ADV	eben
red	NE	red
ich	PPER	ich
von	APPR	von
dem	ART	die
krüpplichten	ADJA	krüpplichten
Hund	NN	Hund
,	$,	,
da	ADV	da
stürzt	VVFIN	stürzen
die	ART	die
Kanaille	NN	Kanaille
zu	APPR	zu
Boden	NN	Boden
–	ADJD	–
Bald	ADV	bald
hätten	VAFIN	haben
wir	PPER	wir
das	ART	die
Beste	ADJA	gut
übersehn	ADJA	übersehn
,	$,	,
le	ADJA	le
diable	ADJA	diable
m'emporte	NN	m'emporte
,	$,	,
c'est	NN	c'est
charmant	ADJD	charmant
;	$.	;
c'est	ADJA	c'est
divin	NN	divin
!	$.	!
seht	VVFIN	sehen
doch	ADV	doch
das	ART	die
Stellagie	NN	Stellagie
da	ADV	da
an	PTKVZ	an
,	$,	,
halb	ADJD	halb
Bett	NN	Bett
,	$,	,
halb	ADJD	halb
Kanapee	NN	Kanapee
;	$.	;
ich	PPER	ich
glaub	VVIMP	glauben
gar	ADV	gar
,	$,	,
es	PPER	es
ist	VAFIN	sein
ein	ART	eine
Feldschragen	NN	Feldschragen
,	$,	,
den	PRELS	die
sie	PPER	sie
aus	APPR	aus
dem	ART	die
Spital	NN	Spital
gestohlen	VVPP	stehlen
haben	VAFIN	haben
;	$.	;
ha	NE	ha
ha	NE	ha
ha	NE	ha
!	$.	!
–	NN	–
Was	PIS	was
wett	PTKVZ	wett
ich	PPER	ich
:	$.	:
Sie	PPER	Sie
haben	VAFIN	haben
kein	PIAT	keine
so	ADV	so
schönes	ADJA	schön
Brautbett	NN	Brautbett
gehabt	VAPP	haben
,	$,	,
Frau	NN	Frau
Humbrecht	NN	Humbrecht
?	$.	?
–	NN	–
Zwar	ADV	zwar
nur	ADV	nur
ein	ART	eine
Strohsack	NN	Strohsack
–	NN	–
Drückt	VVFIN	drücken
mit	APPR	mit
der	ART	die
Hand	NN	Hand
drauf	PAV	drauf
.	$.	.
aber	KON	aber
doch	ADV	doch
gut	ADJD	gut
gefüllt	VVPP	füllen
–	ADJD	–
elastisch	ADJD	elastisch
!	$.	!
–	ADJA	–
FRAU	NN	Frau
HUMBRECHT	NN	HUMBRECHT
halb	ADJD	halb
böse	ADJD	böse
.	$.	.
Ei	FM	ei
was	PIS	was
,	$,	,
Herr	NN	Herr
Leutenant	ADJD	Leutenant
!	$.	!
in	APPR	in
Gegenwart	NN	Gegenwart
meiner	PPOSAT	mein
Tochter	NN	Tochter
–	ADJD	–
VON	APPR	von
GRÖNINGSECK	NN	GRÖNINGSECK
.	$.	.
Muß	VMFIN	müssen
ich	PPER	ich
Sie	PPER	Sie
küssen	VVFIN	küssen
–	NN	–
guckst	VVFIN	gucken
scheel	ADJD	scheel
,	$,	,
Evchen	NE	Evchen
?	$.	?
–	NN	–
noch	ADV	noch
einmal	ADV	einmal
,	$,	,
dem	ART	die
Evchen	NE	Evchen
zum	APPRART	zu
Possen	NN	Posse
!	$.	!
–	NN	–
so	ADV	so
!	$.	!
aller	PIAT	alle
guter	ADJA	gut
Ding	NN	Ding
sind	VAFIN	sein
drei	CARD	drei
.	$.	.
–	ADJD	–
Geht	VVFIN	gehen
auf	APPR	auf
Evchen	NE	Evchen
los	PTKVZ	los
,	$,	,
bietet	VVFIN	bieten
ihr	PPER	ihr
die	ART	die
Hand	NN	Hand
,	$,	,
sieht	VVFIN	sehen
ihr	PPER	ihr
starr	ADJD	starr
in	APPR	in
die	ART	die
Augen	NN	Auge
,	$,	,
sachte	ADV	sachte
zur	APPRART	zu
Tochter	NN	Tochter
.	$.	.
Das	PDS	die
war	VAFIN	sein
Strafe	NN	Strafe
für	APPR	für
dein	PPOSAT	dein
unzeitiges	ADJA	unzeitiges
Pfui	ITJ	pfui
!	$.	!
Evchen	NE	Evchen
lacht	VVFIN	lachen
,	$,	,
