[	$(	[
an	APPR	an
dich	PPER	du
gezogen	VVPP	ziehen
hast	VAFIN	haben
,	$,	,
wie	KOUS	wie
die	ART	die
Sonne	NN	Sonne
alles	PIAT	alle
Licht	NN	Licht
,	$,	,
die	PRELS	die
andre	PIAT	andere
Welt	NN	Welt
um	APPR	um
alle	PIAT	alle
Vollkommenheiten	NN	Vollkommenheiten
gebracht	VVPP	bringen
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Ey	NE	Ey
!	$.	!
ey	NE	ey
!	$.	!
das	PDS	die
wäre	VAFIN	sein
!	$.	!
Viel	PIAT	viele
Tugenden	NN	Tugend
haben	VAFIN	haben
wir	PPER	wir
,	$,	,
das	PDS	die
ist	VAFIN	sein
wahr	ADJD	wahr
;	$.	;
aber	KON	aber
wer	PWS	wer
kann	VMFIN	können
sie	PPER	sie
alle	PIAT	alle
tragen	VVFIN	tragen
Bim	NN	Bim
?	$.	?
Fang	VVIMP	fangen
uns	PPER	wir
aber	ADV	aber
doch	ADV	doch
an	APZR	an
zu	PTKZU	zu
erzehlen	VVINF	erzehlen
,	$,	,
denn	KON	denn
wir	PPER	wir
haben	VAFIN	haben
etwas	PIAT	etwas
Langeweile	NN	Langeweile
.	$.	.
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Nu	ITJ	nu
,	$,	,
ein	ART	eine
König	NN	König
kann	VMFIN	können
tapfer	ADJD	tapfer
seyn	ADJD	seyn
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Wir	PPER	wir
wollen	VMFIN	wollen
tapfer	ADJD	tapfer
seyn	ADJD	seyn
;	$.	;
aber	KON	aber
was	PWS	was
ist	VAFIN	sein
tapfer	ADJD	tapfer
seyn	ADJD	seyn
?	$.	?
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Tapferkeit	NN	Tapferkeit
sezt	VVFIN	sezt
Kampf	NN	Kampf
und	KON	und
Streit	NN	Streit
voraus	PTKVZ	voraus
,	$,	,
daß	KOUS	dass
wir	PPER	wir
durch	APPR	durch
die	ART	die
Waffen	NN	Waffe
,	$,	,
und	KON	und
deren	PDAT	die
geschikten	ADJA	geschikten
Gebrauch	NN	Gebrauch
unsern	PPOSAT	unsre
Vorzug	NN	Vorzug
über	APPR	über
andre	PIS	andere
beweisen	VVINF	beweisen
,	$,	,
auch	ADV	auch
den	ART	die
Tod	NN	Tod
nicht	PTKNEG	nicht
scheuen	VVINF	scheuen
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Laß	VVIMP	lassen
diese	PDS	diese
Tugend	NN	Tugend
vorbey	NE	vorbey
.	$.	.
Wir	PPER	wir
wollen	VMFIN	wollen
nicht	PTKNEG	nicht
tapfer	ADJD	tapfer
seyn	ADJD	seyn
,	$,	,
weil	KOUS	weil
wir	PPER	wir
leben	VVFIN	leben
und	KON	und
regieren	VVINF	regieren
wollen	VMFIN	wollen
.	$.	.
Eine	ART	eine
andere	PIAT	andere
Vollkommenheit	NN	Vollkommenheit
.	$.	.
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Weise	NN	Weise
–	ADJD	–
klug	ADJD	klug
–	ADJA	–
PRINZ	NN	Prinz
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Das	PDS	die
wird	VAFIN	werden
leichter	ADJD	leicht
seyn	ADJD	seyn
.	$.	.
Wir	PPER	wir
wollen	VMFIN	wollen
weise	ADJD	weise
und	KON	und
klug	ADJD	klug
seyn	ADJD	seyn
.	$.	.
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Weisheit	NN	Weisheit
sezt	VVFIN	sezt
voraus	PTKVZ	voraus
,	$,	,
daß	KOUS	dass
man	PIS	man
sich	PRF	sich
zu	APPR	zu
massigen	ADJA	massig
wisse	VVFIN	wissen
,	$,	,
in	APPR	in
allen	PIAT	alle
Zufällen	NN	Zufall
sich	PRF	sich
gegenwärtig	ADJD	gegenwärtig
sey	NE	sey
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Aber	KON	aber
Bim	NN	Bim
,	$,	,
das	PDS	die
sind	VAFIN	sein
wir	PPER	wir
ja	ADV	ja
schon	ADV	schon
alle	PIS	alle
.	$.	.
Weiter	ADV	weiter
!	$.	!
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Gerecht	VVPP	rechen
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Geh	VVIMP	gehen
!	$.	!
geh	VVIMP	gehen
!	$.	!
Bim	NN	Bim
,	$,	,
das	PDS	die
ist	VAFIN	sein
all	PIAT	alle
zu	PTKA	zu
still	ADJD	still
!	$.	!
Wir	PPER	wir
wollen	VMFIN	wollen
brilliren	NN	brilliren
.	$.	.
Wie	KOUS	wie
machen	VVFIN	machen
wir	PPER	wir
das	PDS	die
?	$.	?
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Durch	APPR	durch
ausserordentliche	ADJA	außerordentlich
Ordnung	NN	Ordnung
im	APPRART	in
Staat	NN	Staat
,	$,	,
dafür	PAV	dafür
hab	VAIMP	haben
ich	PPER	ich
aber	ADV	aber
schon	ADV	schon
gesorgt	VVPP	sorgen
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Nu	ITJ	nu
weiter	ADV	weiter
!	$.	!
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Durch	APPR	durch
Eroberungen	NN	Eroberung
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Nu	NN	Nu
!	$.	!
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Wenn	KOUS	wenn
du	PPER	du
ein	ART	eine
Held	NN	Held
wirst	VAFIN	werden
!	$.	!
Deine	PPOSAT	dein
Völker	NN	Volk
abrichtest	VVFIN	abrichtest
,	$,	,
sie	PPER	sie
im	APPRART	in
Kriege	NN	Krieg
anführst	VVFIN	anführen
,	$,	,
und	KON	und
Länder	NN	Land
andrer	PIAT	andere
Könige	NN	König
durchs	APPRART	durchs
Schwerdt	NE	Schwerdt
zu	APPR	zu
den	ART	die
Deinigen	NN	Deinigen
machst	VVFIN	machen
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Das	PDS	die
ist	VAFIN	sein
nichts	PIAT	nichts
Bim	NN	Bim
!	$.	!
Aber	KON	aber
wie	KOUS	wie
können	VMFIN	können
wir	PPER	wir
brilliren	NN	brilliren
?	$.	?
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Durch	APPR	durch
Verstand	NN	Verstand
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Geh	VVIMP	gehen
!	$.	!
geh	VVIMP	gehen
!	$.	!
ich	PPER	ich
kann	VMFIN	können
ihn	PPER	er
kaum	ADV	kaum
tragen	VVINF	tragen
.	$.	.
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Durch	APPR	durch
Gelehrsamkeit	NN	Gelehrsamkeit
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Geh	VVIMP	gehen
!	$.	!
geh	VVIMP	gehen
!	$.	!
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Zerbrich	VVFIN	Zerbrich
dir	PRF	du
den	ART	die
Kopf	NN	Kopf
nicht	PTKNEG	nicht
mit	APPR	mit
Kleinigkeiten	NN	Kleinigkeit
.	$.	.
Du	PPER	du
bist	VAFIN	sein
Prinz	NE	Prinz
Seiden-Wurm	NN	Seiden-Wurm
,	$,	,
wirst	VAFIN	werden
König	NE	König
Seiden-Wurm	NN	Seiden-Wurm
.	$.	.
Läßt	VVFIN	lassen
dir	PRF	du
wohl	ADV	wohl
seyn	ADJD	seyn
,	$,	,
giebst	VVFIN	giebst
deinen	PPOSAT	dein
Namen	NN	Name
,	$,	,
und	KON	und
Bim	NN	Bim
regiert	VVFIN	regieren
das	ART	die
Land	NN	Land
,	$,	,
wie	KOKOM	wie
ers	ADJD	ers
unter	APPR	unter
König	NE	König
Caromasko	NE	Caromasko
auch	ADV	auch
that	VVFIN	that
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Allerliebster	ADJA	allerlieb
Bim	NN	Bim
!	$.	!
so	ADV	so
sind	VAFIN	sein
wirs	ADJD	wirs
zufrieden	ADJD	zufrieden
.	$.	.
Wir	PPER	wir
wollen	VMFIN	wollen
schon	ADV	schon
brilliren	NN	brilliren
.	$.	.
Wir	PPER	wir
brilliren	VVFIN	brilliren
schon	ADV	schon
,	$,	,
da	KOUS	da
wir	PPER	wir
König	NE	König
Seiden-Wurm	NN	Seiden-Wurm
replaced-dns	NE	replaced-dns
ßer	ADJA	ßer
König	NN	König
.	$.	.
Ali	NE	Ali
,	$,	,
das	PRELS	die
ist	VAFIN	sein
ein	ART	eine
gescheidter	ADJA	gescheidter
Prinz	NN	Prinz
,	$,	,
und	KON	und
gefällt	VVFIN	gefallen
mir	PPER	ich
wohl	ADV	wohl
.	$.	.
Mach	VVIMP	machen
mich	PRF	ich
mit	APPR	mit
dem	ART	die
Menschen	NN	Mensch
bekandt	NE	bekandt
.	$.	.
Er	PPER	er
kennt	VVFIN	kennen
den	ART	die
Werth	NE	Werth
der	ART	die
Dinge	NN	Ding
.	$.	.
Die	ART	die
Lumpenhunde	NN	Lumpenhunde
laß	ADJD	laß
ich	PPER	ich
hängen	VVINF	hängen
.	$.	.
Seiden-Wurm	ADJD	Seiden-Wurm
soll	VMFIN	sollen
König	NE	König
seyn	NE	seyn
,	$,	,
ich	PPER	ich
will	VMFIN	wollen
es	PPER	es
.	$.	.
Es	PPER	es
ist	VAFIN	sein
doch	ADV	doch
was	PIAT	was
curioses	NN	curioses
um	APPR	um
einen	ART	eine
König	NN	König
!	$.	!
Du	PPER	du
Bim	NN	Bim
,	$,	,
wen	PWS	wer
ich	PPER	ich
nicht	PTKNEG	nicht
leiden	VVINF	leiden
kann	VMFIN	können
,	$,	,
den	ART	die
drük	NN	drük
ich	PPER	ich
.	$.	.
Ich	PPER	ich
will	VMFIN	wollen
recht	ADJD	recht
grausam	ADJD	grausam
und	KON	und
recht	ADJD	recht
großmüthig	ADJD	großmüthig
seyn	ADJD	seyn
.	$.	.
Das	ART	die
hab	VAIMP	haben
ich	PPER	ich
einmal	ADV	einmal
in	APPR	in
einem	ART	eine
großen	ADJA	groß
Buch	NN	Buch
gelesen	VVPP	lesen
,	$,	,
ein	ART	eine
Staatsbuch	NN	Staatsbuch
wars	NE	wars
.	$.	.
Wenn	KOUS	wenn
wir	PPER	wir
nur	ADV	nur
lustig	ADJD	lustig
wären	VAFIN	sein
!	$.	!
Bim	NN	Bim
,	$,	,
uns	PPER	wir
wird	VAFIN	werden
die	ART	die
Zeit	NN	Zeit
lang	ADJD	lang
.	$.	.
–	NN	–
Ha	NE	Ha
!	$.	!
ha	NE	ha
!	$.	!
jezt	VVIMP	jezt
weiß	VVFIN	wissen
ich	PPER	ich
schon	ADV	schon
,	$,	,
wie	KOUS	wie
wir	PPER	wir
brilliren	NN	brilliren
können	VMFIN	können
.	$.	.
Wir	PPER	wir
wollen	VMFIN	wollen
reformiren	ADJD	reformiren
,	$,	,
die	ART	die
Menschen	NN	Mensch
bessern	VVINF	bessern
.	$.	.
Vor	APPR	vor
kurzem	ADJA	kurz
predigte	VVFIN	predigen
der	ART	die
General	NN	General
Bonze	NN	Bonze
,	$,	,
und	KON	und
sagte	VVFIN	sagen
,	$,	,
die	ART	die
ganze	ADJA	ganz
Welt	NN	Welt
sey	NE	sey
nichts	PIS	nichts
nutz	ADV	nutz
,	$,	,
ausser	APPR	außer
er	PPER	er
.	$.	.
Nun	ADV	nun
möchten	VMFIN	mögen
wir	PPER	wir
nicht	PTKNEG	nicht
über	APPR	über
eine	ART	eine
Welt	NN	Welt
regieren	VVINF	regieren
,	$,	,
die	PRELS	die
nichts	PIS	nichts
nutz	ADV	nutz
wäre	VAFIN	sein
,	$,	,
also	ADV	also
wollen	VMFIN	wollen
wir	PPER	wir
alles	PIS	alle
bessern	VVINF	bessern
,	$,	,
und	KON	und
eben	ADV	eben
machen	VVINF	machen
.	$.	.
Sieh	VVIMP	sehen
zu	APPR	zu
was	PIS	was
für	APPR	für
Leut	NN	Leute
in	APPR	in
meiner	PPOSAT	mein
Antichambre	NN	Antichambre
sind	VAFIN	sein
.	$.	.
Sie	PPER	Sie
sollen	VMFIN	sollen
hereinkommen	VVINF	hereinkommen
,	$,	,
wir	PPER	wir
wollen	VMFIN	wollen
sie	PPER	sie
bessern	VVINF	bessern
,	$,	,
sie	PPER	sie
auf	APPR	auf
der	ART	die
Stelle	NN	Stelle
curiren	NN	curiren
.	$.	.
MINISTER	NN	Minister
BIM	NN	BIM
ließt	VVFIN	lassen
den	ART	die
Audienz-Zettel	NN	Audienz-Zettel
.	$.	.
Nächst	APPR	nächst
den	ART	die
würdigen	ADJA	würdig
Hofleuten	NN	Hofleute
,	$,	,
befindet	VVFIN	befinden
sich	PRF	sich
allerley	ADJA	allerley
Gesindel	NN	Gesindel
aussen	ADJD	außenßen
.	$.	.
Da	ADV	da
ist	VAFIN	sein
ein	ART	eine
Poet	NN	Poet
Stumpf	NN	Stumpf
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Laß	VVIMP	lassen
ihn	PPER	er
hereinkommen	VVFIN	hereinkommen
,	$,	,
an	APPR	an
dem	PRELS	die
will	VMFIN	wollen
ich	PPER	ich
anfangen	VVINF	anfangen
.	$.	.
Siebende	ADJA	Siebende
Scene	NN	Scene
.	$.	.
Poet	NN	Poet
Stumpf	NN	Stumpf
.	$.	.
Als	KOKOM	als
er	PPER	er
hereintritt	VVFIN	hereintritt
,	$,	,
wirft	VVFIN	werfen
er	PPER	er
sich	PRF	sich
vor	APPR	vor
Prinz	NE	Prinz
Seiden-Wurm	NN	Seiden-Wurm
nieder	PTKVZ	nieder
,	$,	,
und	KON	und
spricht	VVFIN	sprechen
.	$.	.
Glaub	VVIMP	glauben
mir	PPER	ich
Prinz	NE	Prinz
und	KON	und
König	NE	König
Seiden-Wurm	NN	Seiden-Wurm
Wenn	KOUS	wenn
ich	PPER	ich
nicht	PTKNEG	nicht
rede	VVFIN	reden
so	ADV	so
bin	VAFIN	sein
ich	PPER	ich
für	APPR	für
Entzüken	NN	Entzüken
stumm	ADJD	stumm
Deine	PPOSAT	dein
Majestät	NN	Majestät
zu	PTKZU	zu
sehen	VVINF	sehen
so	ADV	so
freundlich	ADJD	freundlich
gut	ADJD	gut
Wisse	NE	Wisse
daß	KOUS	dass
dies	PDS	dies
kleinen	ADJA	klein
Seelen	NN	Seele
wohlthut	NN	wohlthut
Wenn	KOUS	wenn
große	ADJA	groß
königliche	ADJA	königlich
Gemüther	NN	Gemüther
Nicht	PTKNEG	nicht
verachten	VVFIN	verachten
kleine	ADJA	klein
Talent	NN	Talent
'	$(	'
noch	ADV	noch
Güter	NN	Gut
Wir	PPER	wir
sind	VAFIN	sein
die	ART	die
edle	ADJA	edel
sehr	ADV	sehr
edle	ADJA	edel
Poesie	NN	Poesie
Die	ART	die
uns	PRF	wir
allein	ADV	allein
unterscheidet	VVFIN	unterscheiden
vom	APPRART	von
dummen	ADJA	dumm
Vieh	NN	Vieh
Hast	NN	Hast
du	PPER	du
ja	PTKANT	ja
gefühlt	VVPP	fühlen
feine	ADJA	fein
Harmonie	NN	Harmonie
Im	APPRART	in
Gebrüll	NN	Gebrüll
der	ART	die
Schafen	NN	Schaf
,	$,	,
Ochsen	NN	Ochse
und	KON	und
Küh	VVFIN	Küh
So	ADV	so
gieb	VVFIN	gieb
nur	ADV	nur
Acht	NN	Acht
auf	APPR	auf
Menschen-Worte	NN	Menschen-Worte
Wie	KOKOM	wie
die	ART	die
sich	PRF	sich
vereinigen	VVFIN	vereinigen
in	APPR	in
süsse	ADJA	süß
Accorde	NN	Accorde
So	ADV	so
liegt	VVFIN	liegen
in	APPR	in
unserm	PPOSAT	unser
harmonischen	ADJA	harmonisch
Herze	NN	Herz
Die	ART	die
Poesie	NN	Poesie
wie	KOKOM	wie
's	PPER	es
Licht	NN	Licht
in	APPR	in
der	ART	die
Kerze	NN	Kerze
So	ADV	so
in	APPR	in
all	PIAT	alle
meinen	PPOSAT	mein
Worten	NN	Wort
der	ART	die
Reim	NN	Reim
Wie	KOKOM	wie
im	APPRART	in
Kelch	NN	Kelch
der	ART	die
Blume	NN	Blume
der	ART	die
fruchtbare	ADJA	fruchtbar
Keim	NN	Keim
.	$.	.
Gewiß	ADJD	gewiss
ein	ART	eine
Gelehrter	NN	Gelehrte
ist	VAFIN	sein
ein	ART	eine
Meisterstük	NN	Meisterstük
Und	KON	und
gleichet	VVFIN	gleichet
einer	ART	eine
unendlichen	ADJA	unendlich
Brük	NN	Brük
Worüber	PWAV	worüber
man	PIS	man
führet	VVFIN	führet
den	ART	die
hellen	ADJA	hell
Verstand	NN	Verstand
Läßt	VVFIN	lassen
die	ART	die
Dummheit	NN	Dummheit
am	APPRART	an
jenseitigen	ADJA	jenseitig
Strand	NN	Strand
Ich	PPER	ich
küsse	VVFIN	küssen
die	ART	die
Hände	NN	Hand
,	$,	,
leke	NN	leke
Zehen	NN	Zeh|Zehe
und	KON	und
Füß	NN	Füß
Und	KON	und
preise	VVFIN	preis
den	ART	die
Geruch	NN	Geruch
königlich	ADJD	königlich
süß	ADJD	süß
Damit	PAV	damit
du	PPER	du
dich	PPER	du
annehmst	ADJA	annehmst
großer	ADJA	groß
Gaben	NN	Gabe
Und	KON	und
möchtest	VMFIN	mögen
anbey	NE	anbey
unsern	PPOSAT	unsre
Hunger	NN	Hunger
mit	PTKVZ	mit
laben	VVINF	laben
Denn	KON	denn
so	ADV	so
wie	KOUS	wie
wir	PPER	wir
uns	PRF	wir
nichts	PIS	nichts
bekümmern	VVFIN	bekümmern
um	APPR	um
die	ART	die
Welt	NN	Welt
Läßt	VVFIN	lassen
sie	PPER	sie
uns	PRF	wir
auch	ADV	auch
seyn	ADJD	seyn
im	APPRART	in
Winkel	NN	Winkel
gestellt	VVPP	stellen
Doch	KON	doch
lebt	VVFIN	leben
der	ART	die
Mensch	NN	Mensch
nicht	PTKNEG	nicht
von	APPR	von
der	ART	die
Poesey	NN	Poesey
Sondern	VVFIN	sondern
von	APPR	von
Speiß	NN	Speiß
und	KON	und
Allerley	NE	Allerley
Ich	PPER	ich
werd	NE	werd
preisen	VVFIN	preisen
in	APPR	in
allen	PIAT	alle
Büchern	NN	Buch
dich	PPER	du
Und	KON	und
rühmen	VVFIN	rühmen
wie	KOKOM	wie
groß	ADJD	groß
und	KON	und
königlich	ADJD	königlich
Deine	PPOSAT	dein
hohe	ADJA	hoch
Gnad	NN	Gnad
mich	PRF	ich
erpriesen	ADJD	erpriesen
hät	VVFIN	hät
Daß	KOUS	dass
mich	PPER	ich
fürwahr	ADV	fürwahr
nicht	PTKNEG	nicht
mehr	ADV	mehr
hungern	VVFIN	hungern
thät	ADJA	thät
Etwas	NN	Etwas
schlecht	ADJD	schlecht
sind	VAFIN	sein
meine	PPOSAT	mein
Reimen	NN	Reim|Reimen
Aber	KON	aber
wer	PWS	wer
alles	PIS	alle
zusammen	PTKVZ	zusammen
thut	NN	thut
leimen	VVFIN	leimen
In	APPR	in
schöne	ADJA	schön
Worte	NN	Wort
und	KON	und
besondern	VVFIN	besondern
Sinn	NN	Sinn
Stolpert	VVFIN	stolpern
auch	ADV	auch
manchmal	ADV	manchmal
vor	APPR	vor
sich	PRF	sich
hin	PTKVZ	hin
.	$.	.
Bedenke	VVFIN	bedenken
also	ADV	also
allermächtigster	ADJA	allermächtigster
Monarch	NN	Monarch
,	$,	,
welch	PIAT	welche
ein	ART	eine
großes	ADJA	groß
Ding	NN	Ding
es	PPER	es
um	APPR	um
die	ART	die
Poesie	NN	Poesie
ist	VAFIN	sein
!	$.	!
Ja	ADV	ja
ein	ART	eine
Poet	NN	Poet
ist	VAFIN	sein
ein	ART	eine
wahrer	ADJA	wahr
Paradies-Vogel	NN	Paradies-Vogel
auf	APPR	auf
Erden	NN	Erde|Erden
;	$.	;
drum	PAV	drum
müssen	VMFIN	müssen
sie	PPER	sie
auch	ADV	auch
von	APPR	von
der	ART	die
Luft	NN	Luft
leben	VVFIN	leben
,	$,	,
welches	PWAT	welche
aber	ADV	aber
in	APPR	in
die	ART	die
Länge	NN	Länge
nicht	PTKNEG	nicht
geht	VVFIN	gehen
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Bim	NN	Bim
,	$,	,
was	PRELS	was
meinst	VVFIN	meinen
du	PPER	du
,	$,	,
daß	KOUS	dass
dem	ART	die
Kerl	NN	Kerl
fehlt	VVFIN	fehlen
?	$.	?
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Verstand	NN	Verstand
und	KON	und
Lust	NN	Lust
zur	APPRART	zu
Arbeit	NN	Arbeit
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Wir	PPER	wir
wollen	VMFIN	wollen
ihn	PPER	er
curiren	NN	curiren
.	$.	.
Sags	NN	Sags
ihm	PPER	er
!	$.	!
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Ist	VAFIN	sein
vorbey	NE	vorbey
mit	APPR	mit
ihm	PPER	er
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Er	PPER	er
will	VMFIN	wollen
doch	ADV	doch
schönes	ADJA	schön
von	APPR	von
mir	PPER	ich
sagen	VVINF	sagen
.	$.	.
POET	NN	Poet
STUMPF	ADJD	stumpf
.	$.	.
Ich	PPER	ich
werde	VAFIN	werden
meine	PPOSAT	mein
Opera	NN	Opus
bringen	VVINF	bringen
Und	KON	und
dir	PPER	du
ein	ART	eine
Amoroso	NN	Amoroso
singen	VVINF	singen
.	$.	.
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Damit	PAV	damit
du	PPER	du
sähest	VVFIN	sehen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
kann	VMFIN	können
reimen	VVINF	reimen
Und	KON	und
auch	ADV	auch
wie	KOUS	wie
du	PPER	du
zusammen	ADV	zusammen
leimen	VVFIN	leimen
So	ADV	so
trage	VVFIN	tragen
dich	PPER	du
alsbald	ADV	alsbald
von	APPR	von
hinnen	NN	hinnen
Denn	KON	denn
warlich	ADJD	warlich
ein	ART	eine
Mensch	NN	Mensch
so	ADV	so
wie	KOKOM	wie
du	PPER	du
bist	VAFIN	sein
Ist	VAFIN	sein
einem	ART	eine
zur	APPRART	zu
Charge	NN	Charge
zu	APPR	zu
jeder	PIAT	jede
Frist	NN	Frist
Willst	VVFIN	wollen
du	PPER	du
essen	VVFIN	essen
so	ADV	so
arbeit	ADJD	arbeit
Und	KON	und
laß	ADJD	laß
ungeschoren	ADJD	ungeschoren
ehrliche	ADJA	ehrlich
Leut	NN	Leute
.	$.	.
POET	NN	Poet
STUMPF	ADJD	stumpf
für	APPR	für
sich	PRF	sich
.	$.	.
Das	PDS	die
hieße	VVFIN	heißen
ja	ADV	ja
mich	PPER	ich
prostituiren	ADJA	prostituiren
Wart	NN	Wart
Gauch	NN	Gauch
ich	PPER	ich
will	VMFIN	wollen
dich	PPER	du
satyrisiren	NN	satyrisiren
.	$.	.
replaced-dns	NE	replaced-dns
wollte	VMFIN	wollen
bersten	VVINF	bersten
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Also	ADV	also
der	PDS	die
wäre	VAFIN	sein
reformirt	ADJD	reformirt
Von	APPR	von
allen	PIAT	alle
Schäden	NN	Schaden
auch	ADV	auch
curirt	NN	curirt
Bim	NN	Bim
,	$,	,
auch	ADV	auch
wir	PPER	wir
können	VMFIN	können
zusammen	ADV	zusammen
leimen	VVINF	leimen
.	$.	.
–	NN	–
Lies	NE	Lies
weiter	PTKVZ	weiter
!	$.	!
MINISTER	NN	Minister
BIM	NN	BIM
.	$.	.
Der	ART	die
General	NN	General
Bonze	NN	Bonze
.	$.	.
PRINZ	ADJA	PRINZ
SEIDEN-WURM	NN	SEIDEN-WURM
.	$.	.
Herein	ADV	herein
Bim	NN	Bim
!	$.	!
das	PDS	die
ist	VAFIN	sein
ja	ADV	ja
der	ART	die
Mann	NN	Mann
,	$,	,
der	PRELS	die
da	ADV	da
sagt	VVFIN	sagen
,	$,	,
die	ART	die
Welt	NN	Welt
sey	NE	sey
nichts	PIS	nichts
nutz	ADV	nutz
.	$.	.
Achte	ADJA	acht
Scene	NN	Scene
.	$.	.
GENERAL	NN	General
BONZE	NN	Bonze
tritt	VVFIN	treten
herein	PTKVZ	herein
.	$.	.
Erwache	VVFIN	erwachen
Monarch	NN	Monarch
von	APPR	von
Trilinik	NN	Trilinik
,	$,	,
und	KON	und
fange	VVFIN	fangen
deine	PPOSAT	dein
Regierung	NN	Regierung
mit	APPR	mit
Menschen	NN	Mensch
bessern	VVFIN	bessern
an	PTKVZ	an
!	$.	!
Siehe	VVIMP	sehen
,	$,	,
dein	PPOSAT	dein
Volk	NN	Volk
lauft	VVFIN	laufen
den	ART	die
Huren	NN	Hure
nach	PTKVZ	nach
!	$.	!
buhlt	VVFIN	buhlen
mit	APPR	mit
fremden	ADJA	fremd
Gözen	NN	Gözen
!	$.	!
Sie	PPER	Sie
sind	VAFIN	sein
alle	PIS	alle
bis	APPR	bis
auf	APPR	auf
den	ART	die
Grund	NN	Grund
verderbt	VVFIN	verderben
,	$,	,
und	KON	und
gleichen	VVFIN	gleichen
den	ART	die
räudigen	ADJA	räudig
Schafen	NN	Schaf
!	$.	!
Schlachte	VVFIN	schlachten
ab	PTKVZ	ab
,	$,	,
was	PRELS	was
sich	PRF	sich
nicht	PTKNEG	nicht
bessern	VVINF	bessern
will	VMFIN	wollen
!	$.	!
Keiner	PIS	keine
ist	VAFIN	sein
der	ART	die
nach	APPR	nach
uns	PPER	wir
frage	VVFIN	fragen
.	$.	.
Die	ART	die
Opfer	NN	Opfer
sind	VAFIN	sein
selten	ADJD	selten
,	$,	,
und	KON	und
die	ART	die
Tempel	NN	Tempel
leer	ADJD	leer
.	$.	.
Sie	PPER	Sie
blähen	VVFIN	blähen
sich	PRF	sich
mit	APPR	mit
Wissen	NN	Wissen
und	KON	und
verachten	VVFIN	verachten
uns	PPER	wir
.	$.	.
Die	ART	die
Welt	NN	Welt
liegt	VVFIN	liegen
im	APPRART	in
Argen	NN	Arge
,	$,	,
gehts	NN	gehts
so	ADV	so
fort	PTKVZ	fort
,	$,	,
so	ADV	so
wird	VAFIN	werden
Trilinik	NN	Trilinik
in	APPR	in
Feuer	NN	Feuer
aufgehn	VVPP	aufgehn
.	$.	.
Der	ART	die
Menschen	NN	Mensch
Verstand	NN	Verstand
nimmt	VVFIN	nehmen
überhand	PTKVZ	überhand
,	$,	,
sie	PPER	sie
gebrauchen	VVFIN	gebrauchen
ihn	PPER	er
zum	APPRART	zu
Bösen	NN	Böse
.	$.	.
Die	ART	die
seelige	ADJA	seelige
Dummheit	NN	Dummheit
der	ART	die
Seelen	NN	Seele
.	$.	.
Die	ART	die
Quelle	NN	Quelle
des	ART	die
